"code","iso","country","GL5.raw.1997","GL5.raw.1998","GL5.raw.1999","GL5.raw.2000","GL5.raw.2001","GL5.raw.2002","GL5.raw.2003","GL5.raw.2004","GL5.raw.2005","GL5.raw.2006","GL5.raw.2007","GL5.raw.2008","GL5.raw.2009","GL5.raw.2010","GL5.raw.2011","GL5.raw.2012","GL5.raw.2013","GL5.raw.2014","GL5.raw.2015","GL5.raw.2016","GL5.raw.2017","GL5.raw.2018","GL5.raw.2019","GL5.raw.2020"
52,"BRB","Barbados",0.377697759,0.377697759,0.0944228450000004,0.0944228450000004,0.0944239089999996,0.0944239089999996,0.0944239089999996,0.188820103,0.377666858,0.377639143,0.566486959,0.660893831,0.660905574,0.944133617,0.944145361,0.849721454,0.849723586,0.755315649,0.283240851,0.188832913,0.0944090040000001,0,0,3.00000002617651e-09
112,"BLR","Belarus",0.351097999999638,0.293870999999854,0,0,1.11964799999987,4.10919699999977,5.64140099999986,5.64140099999986,5.9685199999999,4.93281900000011,2.29072300000007,14.0628750000001,14.0628750000001,13.735756,13.651809,13.3043560000001,0,0,0.175561000000016,0.175561000000016,0.175561000000016,0.175561000000016,4.02599000000009,3.85042900000008
56,"BEL","Belgium",2.76299000000017,2.27262400000018,0,0,0,0,5.56134699999984,7.94821799999954,7.94821799999954,7.94821799999954,7.94821799999954,2.3868709999997,0,0,0,0,0,1.85687899999994,1.91743899999983,25.4146850000006,32.4832990000004,44.6128980000003,62.5804830000006,63.7609710000006
84,"BLZ","Belize",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,"BEN","Benin",5.39261376,5.20000206,4.91105617,4.91318957,5.29826882,0.58094575,0.67840187,0.967325669999999,1.35039975,1.63936537,1.92714702,2.02230909,2.31121074,2.02230423,1.73345865,1.92467722,2.02092681,1.63557566,1.635503486,1.250126922,0.770065642,0.481197862,0.288723561999999,0.388963975999998
60,"BMU","Bermuda",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
64,"BTN","Bhutan",38.1109900000001,39.2312810000003,39.1447989999997,9.4901119999995,3.27335500000027,3.27335500000027,3.181423,3.181423,1.71567700000014,1.02835899999991,1.88798899999983,0.946108999999524,0.946108999999524,2.31119099999887,3.25113899999906,2.39150899999913,2.30502999999953,2.73571399999946,1.37063200000011,1.63045700000021,3.77010200000041,13.7827660000003,19.9254129999999,20.9518909999997
68,"BOL","Bolivia",3.32966999999189,89.7459399999934,86.4162700000015,86.4162700000015,86.4162700000015,86.4162700000015,0,0,0,0,0,0,0,0,0,161.867119999995,161.867119999995,161.867119999995,167.429729999989,1310.84282999999,1297.18302,1297.18302,1776.72350000001,1936.22944000001
70,"BIH","Bosnia and Herzegovina",1.03765999999996,0.552666000000499,0,0,0,0,0,0,2.10047299999951,10.3618239999996,11.1278890000003,11.1278890000003,22.6676700000007,24.1375350000008,18.2821300000005,17.5160649999998,21.8689589999994,41.4870839999994,39.8623429999998,37.4563969999999,37.4563969999999,33.1035030000003,6.07150499999989,4.92943399999967
72,"BWA","Botswana",128.72366,126.494180000005,382.483370000005,1133.79470000001,1178.51652,1438.85753,1692.91499,2107.3766,1377.49016,1268.79369,1112.18068,1010.28312,391.406019999999,403.606110000001,397.802920000002,303.122339999998,182.043430000002,128.787230000002,96.961589999999,99.6895999999979,84.0558100000017,52.9748199999995,74.8892399999968,102.61419
76,"BRA","Brazil",12.7577000000165,12.7577000000165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.2505000000237,107.175600000017,495.345400000049,948.496900000027,2044.804,4130.39510000002,5175.6237
92,"VGB","British Virgin Islands",0,0,0,0,0,0,0,0,0.0919680809999992,0.0919680809999992,0.183936161999999,0.183936161999999,0.183936161999999,0.0919680810000001,0.0919680810000001,0,0,0,0,0,0,0,0,0
96,"BRN","Brunei Darussalam",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
100,"BGR","Bulgaria",0.352127999999993,0.140218000000004,0,0,0,0,5.06977500000016,5.64648699999998,6.34029900000019,14.079749,27.8304030000002,34.1032439999999,41.6200350000001,41.1327199999998,34.3894950000001,21.2727499999999,9.93013399999995,4.81966199999988,5.4597839999999,8.59224899999981,10.769775,10.769775,7.786744,6.94012500000008
854,"BFA","Burkina Faso",223.336949999997,561.501770000003,695.785839999997,743.718029999996,664.919450000001,650.90928,360.171929999997,303.401450000005,203.135719999998,241.792819999995,195.711689999996,198.614010000005,119.395850000001,134.249860000011,99.3189800000109,99.3189800000109,46.3379200000054,62.1399900000033,47.4906799999953,94.8174599999984,175.97726,393.871489999998,587.273330000004,598.749590000007
108,"BDI","Burundi",0,0,0,1.16110299999991,13.3551269999998,20.5161349999998,24.7730179999999,43.640566,51.576419,42.4778580000002,40.154497,41.4132079999999,30.4809389999996,21.3839829999997,18.2885199999996,13.6445879999997,8.80627699999968,1.83859900000016,2.32239900000013,19.8354840000002,21.7707519999999,24.9639670000001,32.8979599999998,38.5084320000001
132,"CPV","Cabo Verde",0,0,0,0,0,0,0,0,0.0926662999999905,0.0926662999999905,0.0926662999999905,0.0926662999999905,0.0926662999999905,0,0,0,0.0931768000000091,0.0931768000000091,0.185944000000006,0.185944000000006,0.185944000000006,0.0927671999999973,0.279577000000018,0.186810200000025
116,"KHM","Cambodia",1.04797299999996,1.04797299999996,1.04797299999996,1.04797299999996,4.14609900000005,20.215355,70.3954650000001,89.383057,94.3051069999999,90.443137,74.373881,26.1995910000001,7.21199900000011,2.28994900000021,2.00582000000009,2.00582000000009,0,0,0,8.81392499999993,15.0771690000001,15.0771690000001,15.0771690000001,15.0771690000001
120,"CMR","Cameroon",12.7964710000001,11.8307120000002,11.5405470000001,0.481950999999981,0.095075000000179,0,0,0,1.35368099999982,3.95697199999995,4.63446699999986,18.8414879999998,25.8298929999999,33.3458440000002,48.232538,50.8156300000001,55.9287330000002,109.746786,100.877154,93.908643,94.5010580000001,75.956972,15.1505139999999,16.982158
124,"CAN","Canada",1095.60459999999,1093.0012,1090.76949999999,0,75.686400000006,116.962399999989,228.786499999987,228.786499999987,691.084199999983,840.27059999996,1096.5428,1179.18789999999,1342.25589999999,879.958199999994,655.085400000011,357.537199999992,163.067999999999,0,0,132.464299999992,468.735399999976,468.735399999976,468.735399999976,543.898799999966
136,"CYM","Cayman Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,"CAF","Central African Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965650610000004,0.965650610000004,0.965650610000004,1.25554630999999,1.25554630999999,0.289895699999988,0.289895699999988,0.289895699999988,0,0.290234960000006
148,"TCD","Chad",806.810200000007,1545.8622,2868.30059999999,7128.90359999999,6837.12349999999,6707.62179999999,6103.76439999999,4947.1948,413.934600000008,847.089999999997,794.450799999991,1181.9154,1202.9115,1145.80709999999,718.413700000005,718.413700000005,319.469700000016,177.880400000009,178.543300000005,279.960900000005,427.627900000007,1526.8327,4174.2099,4344.5243
152,"CHL","Chile",29.3728200000005,29.291580000001,28.686700000002,4.38348000000042,4.38348000000042,24.1300300000003,34.216840000001,34.216840000001,34.216840000001,56.6787399999994,32.5487099999991,39.3063399999955,70.2565699999977,83.6968999999954,61.2349999999969,61.2349999999969,51.3951099999977,23.797459999998,10.3571300000003,10.3571300000003,10.3571300000003,3.35258000000249,0,0
156,"CHN","China",12880.486,12846.0959999999,12542.202,6408.37000000011,3426.31900000013,1144.58600000013,847.793000000063,847.793000000063,0,0,0,353.743999999948,1800.53299999982,1938.77000000002,1938.77000000002,1938.77000000002,2513.79799999995,1067.00900000008,1117.64699999988,4067.22699999996,7361.47200000007,15513.27,22602.219,26831.2760000001
170,"COL","Colombia",11.7177000000083,11.7177000000083,0,193.159000000014,193.159000000014,193.159000000014,193.159000000014,193.159000000014,0,0,0,31.8166000000201,31.8166000000201,31.8166000000201,53.3931000000448,53.3931000000448,33.8747000000149,248.693500000023,259.975400000025,376.508299999987,437.944199999998,511.754599999986,402.633799999981,435.749499999976
174,"COM","Comoros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,"COK","Cook Islands",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
188,"CRI","Costa Rica",1.62285996999999,1.43191605999999,0.763770150000013,0.763770150000013,0.859016440000005,1.52709048000001,1.43160028000001,1.33610928,2.09975522000001,2.19528812,1.52750666,1.52750666,1.52750666,0.763860719999997,0.191309259999997,0,0,0,0,0.190408930000004,0.476824559999997,0.476824559999997,1.71600466999999,1.71600466999999
384,"CIV","Cote d'Ivoire",3.56811501,3.27842939,3.08425802,2.60129623,7.61638887,8.19453765,8.67539377,9.15714285,11.66443615,6.16793881,6.36042291,5.88009378,5.20613374,2.60259209,2.02448953,1.15732024,0.578656519999999,0.38585999,0.28960764,0.0965385899999998,0.96548714,1.448122215,1.448122215,3.474748745
191,"HRV","Croatia",0.348692000000028,0.14092699999992,0,0,0,0,0,0,1.27115499999991,1.90250399999968,3.07556399999976,6.78258899999992,13.9993289999998,13.9267919999998,14.00648,13.6030570000003,20.2064009999999,19.5788259999999,18.794727,18.0836899999999,17.3140529999996,8.42851099999962,7.87864499999978,7.46412599999985
192,"CUB","Cuba",9.43668200000047,8.26916500000061,13.1937109999999,14.2677169999997,17.131222,15.7892769999999,15.7892769999999,8.80164700000023,7.7276410000004,6.7800729999999,16.3842909999994,16.3842909999994,16.3842909999994,16.3842909999994,9.60421799999949,0,0,0,1.07981700000073,1.07981700000073,1.07981700000073,1.07981700000073,10.1132850000004,10.9193500000001
531,"CUW","Curacao",5.21225251,5.40185484,3.88560446,3.5065579,3.22222458,5.87577158000001,6.44444705000001,7.10785951,8.33987339999999,10.8041036,9.95122323,10.42503239,11.8464943,11.27788205,9.38233716,7.486811,6.63380122,5.30704256,4.64364292,3.31685366,5.11738556,5.5913565,7.67628424,7.20243556
196,"CYP","Cyprus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,"CZE","Czech Republic",2.47757300000012,1.30628400000023,0,0,0,2.56355600000006,10.0838720000002,13.021444,13.021444,15.5062399999997,12.9426839999996,5.42236799999955,2.48479599999973,2.48479599999973,0,0,0,0,0,21.2406740000006,21.2406740000006,21.2406740000006,29.6247570000014,32.7728580000012
180,"COD","Dem. Rep. Congo",95.7643800000005,94.5145599999996,93.4522800000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0239399999991,50.4479300000021,310.076390000002,328.37773,328.37773,286.353790000001,277.929799999998
208,"DNK","Denmark",0.163246999999956,0,0,0,1.20056199999999,5.01407800000015,5.01407800000015,5.01407800000015,5.01407800000015,3.81351600000016,0,0,0,0,0,0,0.166141000000152,0.986139000000094,0.986139000000094,0.986139000000094,0.986139000000094,2.81500199999982,12.234653,14.4462059999996
262,"DJI","Djibouti",0.284903200000031,0.0949673999999732,0,0,3.33765730000005,43.1690021000001,43.1690021000001,43.1690021000001,44.0262928000001,42.5906939,5.13359990000004,7.8893415,9.41393200000005,10.0772503000001,8.27000410000005,5.89575330000002,7.98963149999997,6.46504099999993,5.70418739999991,5.60937519999993,5.60937519999993,0.759755400000017,0.759755400000017,0
212,"DMA","Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,"DOM","Dominican Republic",5.23640799999976,2.20524399999977,13.3361880000002,16.6223950000003,28.7482260000006,29.87878,50.70921,114.90912,126.322777,127.264875999999,139.464887,133.989139,62.1228969999993,48.5287939999998,35.4608640000006,22.1302990000004,6.77561700000024,1.10576100000071,2.0159050000002,4.4002360000004,7.16060500000003,17.9929810000003,19.4673560000001,17.4514509999999
218,"ECU","Ecuador",43.7220209999996,38.4885900000008,26.6629329999996,19.0931660000006,3.00657900000078,0,0,0,0,7.946371,7.946371,42.2555040000007,54.9501540000001,77.9120830000011,85.9522930000003,102.134284000002,109.295942000001,182.266684,168.703668,169.961160000001,169.381115999999,141.186548,90.3021289999997,95.230438999999
818,"EGY","Egypt",0,0.089862965,0.089862965,0.089862965,0.089862965,0.089862965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99999988687227e-09
222,"SLV","El Salvador",1.12878771,0.752092449999999,1.41062799,1.22229107,1.22299171,1.12899895,1.12899895,0.470841649999997,0.565196,0.659504089999999,0.847795099999999,1.03614662,1.12966505,0.94117516,0.752844799999998,0.376306939999999,0.282115570000002,0.0941601500000004,0.0941601500000004,0.0941601500000004,0.0941601500000004,0,0,2.00000016548074e-08
226,"GNQ","Equatorial Guinea",0,0,1.160910367,1.160910367,1.160910367,1.160910367,1.160910367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,"ERI","Eritrea",41.0709300000017,75.4337300000007,75.1541399999987,41.1275299999979,41.1275299999979,34.362799999999,0,0,0,0,13.7733000000007,34.689910000001,34.689910000001,34.689910000001,34.689910000001,23.6946900000003,2.77808000000005,63.2863300000026,66.091550000001,66.091550000001,63.313470000001,63.313470000001,2.80521999999837,6.96126000000004
233,"EST","Estonia",0.0493099999998776,0.0493099999998776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492129999997815,18.7322610000001,18.7322610000001,18.7322610000001,18.7322610000001,18.6830480000003
748,"SWZ","Eswatini",0,0,0,0,0,0,0,0,2.42549499999996,3.20321999999987,3.20321999999987,3.20321999999987,3.20321999999987,4.76500099999976,3.98727599999984,3.98727599999984,4.50771999999961,4.50771999999961,0.867302999999538,4.75860799999964,5.01834099999951,4.49789699999974,4.49789699999974,4.15103799999997
231,"ETH","Ethiopia",3.72416999999405,2.09807999999612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.10772,18.10772,20.5662899999879,27.6824599999964,91.3404499999888,140.297449999998,412.292059999992,431.106060000006
234,"FRO","Faeroe Islands",0.0450955000000022,0.0901786000000584,0.135457000000088,0.135457000000088,0.0903615000000855,0.0903615000000855,0.0452784000000293,0,0,0,0,0,0.814970700000003,0.814970700000003,0.814970700000003,0.814970700000003,0.814970700000003,0,0,0.550610699999993,0.550610699999993,0.550610699999993,0.550610699999993,1.2369956
238,"FLK","Falkland Islands",5.64063800000076,8.35840199999984,16.1134149999998,24.5974170000009,22.2125070000002,23.8982859999996,22.739176000001,34.6970410000013,26.2130390000002,23.0774840000013,22.9548630000008,21.3962090000005,1.68333100000018,2.34489399999984,2.34489399999984,0.66156299999966,0.66156299999966,0.66156299999966,0,1.01281100000051,2.45442300000104,11.887173000001,19.4318430000003,25.143884000001
242,"FJI","Fiji",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
246,"FIN","Finland",0.00915549999999854,0.00915549999999854,0.00915549999999854,31.0934218,31.0934218,32.791957149,32.791957149,32.791957149,1.698535349,1.698535349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,"FRA","France",15.7249500000034,8.24380000001111,0,0,0,0,0,0,28.7601100000029,28.7601100000029,108.031310000006,206.601819999996,266.937590000001,238.177479999998,238.177479999998,158.906279999996,60.3357700000051,0,11.6028749660036,105.568034965996,201.231454966008,233.520064965996,233.520064965996,221.917189999993
258,"PYF","French Polynesia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
