"code","iso","country","UWD.raw.1990","UWD.raw.1991","UWD.raw.1992","UWD.raw.1993","UWD.raw.1994","UWD.raw.1995","UWD.raw.1996","UWD.raw.1997","UWD.raw.1998","UWD.raw.1999","UWD.raw.2000","UWD.raw.2001","UWD.raw.2002","UWD.raw.2003","UWD.raw.2004","UWD.raw.2005","UWD.raw.2006","UWD.raw.2007","UWD.raw.2008","UWD.raw.2009","UWD.raw.2010","UWD.raw.2011","UWD.raw.2012","UWD.raw.2013","UWD.raw.2014","UWD.raw.2015","UWD.raw.2016","UWD.raw.2017","UWD.raw.2018","UWD.raw.2019"
40,"AUT","Austria",10.2785915800435,9.82341646880102,8.66089259694895,7.4627268848594,6.31703130363838,5.318064241075,4.45852144825229,3.73258332974104,3.15242121714079,2.69362953536809,2.3311799147537,2.04863939415822,2.04198575171336,2.04899319122262,2.04462936393414,2.03669724430711,2.02523619434939,2.01911419949871,2.0090566413409,2.00112595656194,1.9808422509513,1.95762886249481,1.94122442040912,1.94291923514318,1.93997459280995,1.94892165744818,1.97511582767605,1.9786659599567,1.91925386314144,1.87464432529304
31,"AZE","Azerbaijan",1136.80046138984,1090.79126937863,1067.04096859847,1056.2500443596,1042.97021794841,1037.45204588166,996.382004631772,965.641892856336,941.557142421024,880.440599533742,806.860474845066,684.723547151789,567.247383907217,471.861489114353,402.714100141458,331.320288098053,278.332049387597,237.721183452137,210.744773705479,191.543402518012,177.050071356312,170.49888617788,165.40163156709,163.761222850383,161.895545791801,161.115700561472,163.123737693415,163.119548772377,159.7051212617,156.484141570244
44,"BHS","Bahamas",201.187808315922,201.705216471,202.192435344684,202.721806450307,196.339586131512,191.293707745139,184.110860771685,176.383357252719,167.325621901372,159.449730392524,150.60262717338,144.442379071751,141.017771000489,145.293082408483,143.201167084888,141.432968753361,140.325975652911,138.793882011463,137.912322042702,137.466268557836,136.846327028086,135.889491929607,135.847234762151,135.544386190447,136.74774076924,136.602233005835,138.793146229897,141.006527046979,141.307107063682,141.073375211422
48,"BHR","Bahrain",136.303251758938,134.54816804589,133.013012461595,131.789449818466,131.245679901926,130.55531407035,130.008333979697,132.382199054825,134.008933433373,136.952093501793,137.00878029833,134.613784301719,134.662365946666,136.178330000307,135.545085389733,134.499565109765,133.590696940378,131.934159855155,130.04192912265,128.017095858961,126.814487048385,125.885200271393,125.472352864045,124.63415170377,123.163198837577,122.064318663867,122.767991119705,122.803056341553,120.630363818089,118.709325988441
50,"BGD","Bangladesh",4887.82231444723,4675.91748377379,4350.27881806506,4075.66039006967,3765.07932405476,3465.83045778713,3116.50139211516,2790.84323862696,2506.66382929638,2268.77377307275,2095.14042854434,1923.36595162986,1793.06832448615,1661.43013402153,1544.62678069299,1461.07820818829,1381.31631967571,1294.54731208024,1184.97528779724,1110.66227855779,1044.24808819298,970.319977224119,906.726352499689,871.345080470884,841.806380131067,818.816903553693,802.431015002174,796.102105390663,758.159890753901,725.003687113064
52,"BRB","Barbados",158.578559804369,156.374597819394,154.871143185926,154.623498016678,152.8449131451,151.7945003721,148.06639404357,144.50182549664,140.988794882983,137.457623801335,134.956468712961,131.787724549127,131.817330179976,132.895459426806,132.536259422563,132.956762774783,133.325856400222,133.434097625113,133.378963917107,133.598899041441,133.426301679601,132.316596859254,130.429418851662,130.569130799689,131.280860762565,131.901625397523,134.710739981445,138.267776623403,140.11994047929,141.88553669776
112,"BLR","Belarus",122.0438990082,119.87628892035,118.085502901067,116.352433461808,117.054978416368,116.039877042805,113.448340411626,112.351868145981,111.938724387913,109.62440231892,102.386403136492,96.9443841607592,88.7944467960253,82.7104762228801,77.1127959946714,72.3957039712996,67.9122687584883,64.092481375157,60.4813309149651,57.8751053095449,55.5264042329132,55.3293827689292,55.3934814262244,55.1197816264339,54.3355880084629,53.4642083644301,53.0113165371445,52.5557935204322,51.9039178473676,51.450377361669
56,"BEL","Belgium",7.06239203661674,6.86426499254925,6.45065479987009,6.0527811309114,5.67333540850683,5.37401086310666,5.09912292507459,4.93193773129358,4.82251162499179,4.73026705462832,4.68634439290878,4.61848027859087,4.76354823661551,4.93964709775543,5.05591391583202,5.14501852759256,5.16316464617878,5.16978297927688,5.19935551533166,5.18500245727705,5.11358587179306,5.00152376122142,4.86282996303687,4.79288227370117,4.66695548514664,4.61934051142748,4.53755258486877,4.45316138066427,4.31157175614614,4.11966240042225
84,"BLZ","Belize",767.131468445289,707.465864453593,645.208567119208,587.509668829723,545.778029015896,533.849810181667,527.805717448052,526.701321725622,509.447556649628,475.971883855844,441.716306431235,406.43725285967,379.193444434379,366.294344482702,355.141935155782,347.842133235194,339.991916671974,329.679189282149,318.852691161464,312.944774119792,306.380655844273,297.153657750165,284.454234564623,278.410341153009,275.502730302618,272.368738785315,271.880128104849,271.200803931974,269.991733899142,268.21649371425
204,"BEN","Benin",6257.18280275363,6297.08423853761,5985.08702428959,5794.64093162267,5649.62285505609,5474.42975107659,5423.64290485482,5140.45433994141,4975.30638617284,4799.52734845674,4601.17666512775,4312.65785421193,4191.38251813249,3940.41965653816,3777.94560746812,3531.55074455673,3353.65092421889,3169.9508966447,3023.71135782828,2926.03584903157,2828.01078793768,2724.80591408126,2670.33463854599,2600.86315648086,2513.3830279192,2513.84382241535,2468.22887042045,2423.52619858137,2176.38729779157,2049.13617086556
60,"BMU","Bermuda",129.846196278102,129.376299170998,128.98459077117,129.293388158623,128.200159590185,126.414959963288,124.927636769844,123.500764968719,121.872588799879,121.179849964517,120.703091307255,120.138150174558,120.445940255009,121.109355232933,121.668053548967,122.45925382875,122.804594027785,122.927760249602,123.144919472008,123.100550509138,123.080029953755,123.238164012153,123.470482766357,123.956788348564,124.394002945873,124.860294775554,126.495856470994,128.043256293321,128.740918888367,129.195597078601
64,"BTN","Bhutan",3303.5185854382,3380.543611069,3111.21932361628,2869.01289418111,2666.63048111932,2492.37933807969,2339.13991810762,2180.45485999807,2003.7120371431,1743.79121119998,1639.48468281488,1502.07074726343,1332.30011800658,1218.06608248733,1091.82604639357,962.886661413457,859.694588749746,865.969250462147,803.671507031652,742.72805476753,696.263841547809,662.434984820791,626.219412876678,604.865988594422,586.802792952651,564.574606729804,548.109901486405,539.894387793035,523.049249743752,504.759877300402
68,"BOL","Bolivia",1799.99203547557,1851.2028327647,1763.80829269563,1605.78201171761,1410.6014658407,1337.76907995354,1275.62033330895,1148.07343514056,1078.13653583874,1020.22252768679,933.356713368095,857.571124894822,782.860021305919,716.816162272906,655.582005627993,610.663326879576,561.370128946975,518.097101873141,483.089879513145,455.548385669464,425.712260308277,398.040168697113,376.201591695311,361.694298028269,364.668274241414,345.725117475657,323.945368044716,322.1130764584,308.178398830014,293.650731569093
70,"BIH","Bosnia and Herzegovina",171.631339663988,169.666766694524,170.095130262779,169.94514950187,169.19233387829,167.207527980252,157.09388286251,144.19522152575,132.572559762491,123.331646473757,116.586090605076,110.204119706911,105.193964801764,100.874963843398,97.9096415908817,96.4783663601265,93.8169018394895,90.0416573728512,86.3670755080266,82.7455089217559,79.0164414055162,78.0210237678,77.7964793183339,77.4451180449191,75.5865379935486,74.2510314073095,73.6035444173239,72.3046177071393,70.1812521939036,67.5270298649636
72,"BWA","Botswana",4035.80650339474,3873.6456291704,3752.37092526622,3595.90826027345,3496.86881577981,3397.90229813359,3277.70100419558,3171.564917323,3233.08389519958,3199.33116238917,3159.28152278315,3100.25204496257,2974.11365990412,2796.1291088943,2651.66137486291,2548.97187008234,3844.78297513599,2223.13480436011,2078.16371827639,1972.38570376423,1860.62021231821,1756.87964919357,1647.76088832694,1540.22279439218,1470.69133458702,1405.07431523733,1342.84193400848,1326.68577971144,1268.32723956514,1220.04441569288
76,"BRA","Brazil",1769.27365229838,1658.40464034973,1536.01955367383,1426.02600029362,1305.35701494743,1175.79584366353,1062.60931783433,961.225565595086,882.728546984438,796.466234587136,711.882499403718,655.391196188295,608.218797433668,564.042105573863,521.223651773795,481.865654133518,435.429667653494,393.5595417243,354.95015170226,321.436650892449,292.525578650099,269.549344953037,250.797238832909,234.413495566057,216.069702663082,203.516529000112,195.475102494318,187.798752226841,181.010572563938,173.156926953334
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",19.5301532345273,19.0537749383019,18.4666410474049,17.7051156651825,16.9675218519115,16.3161753321925,15.537469099281,14.8891387287589,14.0014443201005,13.2380117414734,12.5282221035946,11.5723444883017,11.3250759455902,11.270752373635,11.2027698554752,11.2184650018334,11.3563712953652,11.4405443744389,11.543537561414,11.8157740776927,12.079481903467,12.6338773374133,13.0007412388334,13.180682221255,13.2169266271001,13.0975643944799,12.9134022925554,12.5343954343383,12.0389932918729,11.513066648058
100,"BGR","Bulgaria",128.667296628489,127.30623670207,123.329642392376,118.62873047302,116.398473465749,109.748469918023,107.258544298635,107.485189439798,104.09273823605,101.949497989976,100.36466902196,95.5863933635847,94.0669758942677,91.0730606789859,89.6368366809974,88.2411156046779,85.5841269462088,82.4614321656145,79.7585370614951,76.24697738222,72.9660507247426,71.969420853905,72.0594808434685,72.6640655755784,71.800930049233,69.0668547374611,67.996156070629,67.1937122896629,65.6689881310846,63.961198944546
854,"BFA","Burkina Faso",10073.6688435264,9763.87857351153,9463.99525419369,9192.73154190275,8898.85498286161,8631.43022246006,8273.5272203832,7873.64620465865,7470.63616799891,7185.58503821456,6993.32108644208,6654.38995263181,6473.7691790901,5958.24612029513,5606.21469160956,5319.19728356658,5063.09785396107,4690.65351203495,4518.97381003475,4280.96897213251,4043.7772558502,3839.31596307709,3693.28959275242,3545.83165417428,3436.27795267918,3431.17456294103,3481.09428910755,3504.78888774751,3374.58360888398,3197.29223387526
108,"BDI","Burundi",7076.19449740808,7150.66709752492,7394.01322237912,7268.07226985039,7208.78442153356,7369.08622609764,7356.53929924853,7228.8647186205,7054.34761989092,6869.14347750574,6675.52270058823,6374.77053685804,6371.47364974674,6170.52111736573,6024.68456217788,5936.18208721907,5709.61298873844,5434.20341749511,5089.32954674616,4873.30933482179,4916.66115646826,4880.06300846801,4840.47275150064,4747.44543918369,4689.24255735846,4500.96333800668,4193.91820728054,3987.8925564188,4023.34787641685,3906.23772946424
132,"CPV","Cabo Verde",3748.69667003409,3518.41904040425,3330.67865480009,3094.57368126344,3235.13160081154,4965.79450293947,2106.91482724035,1760.84443078366,1541.66002379775,1389.34013243873,1257.56213795075,1149.60416763272,1053.09123565842,954.630456009509,867.295578690396,788.71268615983,729.139085435522,665.460065236219,608.566137701028,563.008548372438,530.549127527406,498.441874082634,477.143167552453,461.454408609741,449.497365022591,432.239897545437,422.155030439482,418.283011079078,417.960327946813,399.949355047514
116,"KHM","Cambodia",3105.66294275228,3049.6296911766,2942.70086251634,2877.05375773625,2840.90745102,2718.89604492907,2564.38921135998,2438.55307377213,2319.22028387345,2171.10814811698,1969.30004755786,1779.33373951895,1633.86393056871,1479.40984765267,1331.03454609819,1189.40149154321,1066.83098894059,958.840153944391,863.346616982832,786.133553695302,724.727062454037,667.587128382451,626.483217923388,582.339195507017,554.461509340055,529.431374124757,506.047896559825,491.98650162337,463.634458566421,438.739248026976
120,"CMR","Cameroon",8205.34673803916,8243.95094024866,8135.27792530064,8109.12573743145,8090.40559708656,8028.24435389352,7965.02649859639,7752.14448824671,7564.61407145584,7357.58083778119,7313.39060915404,7231.60106096006,7752.94722443515,7586.53124007008,7240.06874552707,6969.54597770336,6701.76890731006,6148.02631948388,5746.97427094321,5466.10665258434,5376.44443539807,5158.89215239433,4723.60559258608,4576.0596958155,4305.86464905904,3976.77218065042,4015.67464017437,3869.94305401458,3558.53351605798,3306.78637874547
124,"CAN","Canada",10.1510443418358,10.3744828668023,10.5373497943089,10.6476834975887,10.6117429053877,10.4706589666637,10.2505417402251,10.0447474224109,9.90331753951757,9.82958291121135,9.96595104235065,9.12555727882635,8.48109983121775,7.9585220615525,7.49559991774375,7.02110465106562,6.82499886317037,6.6238896886232,6.30307189165972,5.95139775704792,5.56910895188978,5.4560411423959,5.31370428088825,5.18157698211209,5.08643380636121,4.99679633637582,5.02414512375041,5.04083059618411,4.97514188818275,4.85767794129543
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",11597.1389555698,11398.8882211123,11269.4720614339,11315.3267157835,11262.9901370755,11064.2742566454,10846.7196487882,10668.8696553909,10388.6492352032,10202.7067349152,9929.57708096071,9693.71907368649,9468.21865452162,9190.31546383171,8947.8589917504,8753.16471269851,8918.0071982943,8818.14195058923,8699.25891293972,8628.72218376936,8538.33674789764,8457.99463229535,8391.97501446193,8547.85503340502,8663.19193114762,8734.0075944795,8820.74113812366,8810.37856831574,8435.92975697089,8138.96444410209
148,"TCD","Chad",11119.7875981834,11549.4446382588,10680.4255112286,10591.3406868153,10462.1207599753,10306.4409496575,10299.8912720551,10488.8501988333,10417.0643868933,10427.279830223,10596.3595305292,10914.9699861263,11040.4678778005,11091.1218246645,10989.6884617289,10693.3627529201,10731.8696635085,10751.4849536984,10513.2525535263,10294.6434117229,10124.9646612368,9830.15211604741,9354.10567940021,9185.70153323133,8840.51863783347,8731.44050251581,8509.92948743262,8358.20567786184,7976.37239115196,7667.56331050181
152,"CHL","Chile",121.672702281377,110.007660176691,100.510334421703,92.249865338086,86.1303773921705,81.9374051400009,77.6526297193508,72.4763747591423,68.4715158151857,63.7514611593984,59.0492713201009,54.7898941754637,50.6672110251211,48.2182789392917,45.7999301312114,43.7106524682164,42.1555867387429,41.0820839293705,40.3241560402256,39.5809038605457,38.5019689557734,37.2932896737588,36.1066860492634,35.4355377821208,34.827508395122,33.7828705922066,32.9277519104173,32.2847448544638,31.915978702988,31.9899527784609
156,"CHN","China",586.911613160351,554.129302349566,509.15267450543,470.071648443874,440.285978356948,405.759199280499,378.099300569026,347.698951859428,324.496222099916,298.831406105406,274.24314192235,248.332716698923,223.727633104436,201.280742847749,179.373891479049,156.988051120496,135.240769134527,117.244510751314,103.340350157698,92.9115862753928,83.8287276722139,77.168024280513,72.0971317494138,68.2761732901111,65.0963677535993,63.0144643101859,65.4118170627149,66.7934442449778,63.9011752274425,61.8118555439523
170,"COL","Colombia",724.207264574743,688.074327991637,654.501510636404,609.283864438766,566.542484477145,518.272424567899,480.477235555958,433.237268404568,391.951069930168,361.849315830868,331.26045815038,306.591015275083,300.708636033951,284.409578002354,264.576376536377,243.819851461996,226.263759113448,209.341084073432,193.921429195792,178.196590557426,162.302872632204,149.52067348803,142.490177673669,138.17599304997,133.860789767494,130.145852100295,125.828145558192,123.803093547872,121.162552435872,118.535090137971
174,"COM","Comoros",5444.58478074061,5402.14036893901,5492.19734888237,5313.85675748338,5320.8433948534,5238.02419400487,5176.20399612125,5130.1400237341,5364.38703808267,5048.87311110973,5612.49605502446,4582.68549812444,4640.0219283094,3942.16081480204,3734.99228075288,3554.36213804253,3214.64714406958,3501.21632976238,3117.37529492192,2765.46772721509,2401.99098483854,2340.30432193273,2163.51105466833,2073.90312389685,2282.34460238426,2217.93669831106,2135.1371012099,2095.65489434019,1917.97032107124,1779.93199369334
184,"COK","Cook Islands",200.333830170472,195.4038950797,191.121379648995,187.490244336167,184.890001690283,183.032744455624,181.628562143535,179.241143174721,178.403967641662,177.566715758247,175.385487943613,174.490898585094,172.740748462757,170.123773758866,167.598549619966,165.279353030608,164.824635499577,164.604826896124,162.538215969843,162.750914624311,163.032671961998,163.110695901584,162.54952381226,161.918051180011,161.896252911719,162.874217725968,167.04062122185,171.47122783891,172.939075303622,173.569751800798
188,"CRI","Costa Rica",238.386585397855,214.345021740453,197.191556912186,186.467868178369,182.677438420793,179.132878270059,169.537990508143,166.847540823477,156.482358803143,145.676146896322,133.842673230946,132.412744460449,125.570354765451,120.072304248191,114.65665844629,108.511956704063,104.635437451915,101.493036920984,97.9431751769979,96.7062528601799,98.4830289746049,95.7600359496765,93.3129019344209,90.047384089964,87.7346368654903,84.8878790092562,84.2944106588495,82.8897693320692,80.6910654423387,78.7131242714948
384,"CIV","Cote d'Ivoire",4458.24474727823,4455.87660063797,4435.29279441396,4488.05266176397,4538.87738529473,4597.18244135729,4474.0960084039,4378.14104944829,4260.78730052184,4109.30759344195,3916.89465036283,3686.65152397742,3417.60480278834,3211.36395246177,3074.20587655304,2940.02727512485,2932.27704571402,2777.28587023333,2617.61100062124,2489.2303259722,2354.63320114872,2213.63090952478,2194.52084099073,2191.69867682424,2149.74951767822,2107.80751152849,1967.85595164524,1844.05829213045,1713.15928711288,1571.67509513417
191,"HRV","Croatia",83.1704360960153,81.2188572875589,79.8902788967312,78.6616972912224,77.3563159659985,75.7320618866269,73.6040598872832,71.6732960659727,68.9324750817955,66.6333235421318,64.4580726542149,62.0323394276559,59.7011750260284,57.5143706752692,56.0326895223428,54.8284468626493,52.4753060833615,50.2507265305751,48.1738575339556,46.252379991977,44.8028969607284,44.8854523067705,44.907296983281,45.4092339916441,45.0887675384888,44.6828253304718,44.2807046511802,43.3139724209383,42.6402513698495,42.176749438678
192,"CUB","Cuba",256.456472651639,257.644838532172,257.19432178842,263.193561168018,268.252695111976,263.206010945385,246.105020495228,235.28199419886,226.696713933236,215.52032312352,203.55200284928,194.656662879184,187.55828579183,182.860145169765,178.737032483034,177.893701302326,171.578327768157,169.30407436478,169.209999322112,168.69968224373,168.565353972065,167.218758708334,168.949842591524,167.088551160781,166.145728405977,164.618958940212,163.02151505796,164.503075693653,163.408221904518,162.787467208135
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",12.3295750471011,12.7688352199594,11.7515142106578,10.2404227493221,8.88858964375252,8.05360852791155,7.53367074453649,6.91198839652282,6.31890295174313,5.83182451697769,5.43730354466419,5.11621553765496,5.02215992998609,4.96116184983138,4.94234603583158,4.93441850170158,4.91137558427786,4.89314458331518,4.88101700307866,4.87733724078958,4.8853011563782,4.90929079200981,4.91412935461286,4.94957748960451,4.9628495750781,4.95762128689334,4.90901242703474,4.80741249397491,4.70210738305875,4.56457897655043
203,"CZE","Czech Republic",64.7914426607992,61.6123642199679,59.4310238041301,54.8480290120276,49.9901474590408,46.4250680011091,44.1925070721746,42.7484313189701,41.2963311843267,39.9240508422454,38.636232678812,37.5599378469916,36.7429264770833,36.8303638407735,36.9385382625775,37.1516384708367,36.500848909447,36.0713625686511,35.7884680128513,35.5248408943605,35.4805518714345,36.9010764940347,38.3981976346143,39.7328265822977,40.140875381711,40.4241421984442,40.2437110486231,39.3346142851188,37.855427874732,36.4674557643662
180,"COD","Dem. Rep. Congo",4062.7857803854,4126.41095165801,4169.25132345063,4279.20893568358,4791.32405368705,4624.08355453725,4969.86946459036,5310.75238854073,5764.21682645725,5872.71004996257,5993.02106897655,5837.44147445867,5642.03604792053,5504.26029301043,5221.54650258936,5064.46064747513,4948.56859618155,4866.92954710476,4731.09750386598,4604.93328282069,4392.88653771584,4167.88966840982,3906.07609931659,3597.20124887476,3328.19681428048,3051.813141071,2801.92586850053,2549.85779912915,2301.96804350223,2090.09899313844
208,"DNK","Denmark",5.31248103033677,5.16327280424574,4.88469892459351,4.60954359015991,4.3573959810844,4.12366729265096,3.90379537757544,3.70929164169478,3.5528756596351,3.47019833877924,3.3737605854146,3.30372348256059,3.41025885635685,3.46853537338049,3.52087546548045,3.579366389673,3.64378523467448,3.71050223189142,3.73905162976759,3.79887860379474,3.83550857019819,3.81185762949778,3.74955570118757,3.70174950337962,3.63958395741187,3.5586855130292,3.4926836351255,3.43071790540611,3.37136600135771,3.31203147285415
262,"DJI","Djibouti",5900.61185344081,5967.27680376291,5949.81675882585,6686.40914564877,5802.12830692904,5712.88977171469,5320.25289225332,5098.12087631985,4683.93746932598,4379.17927454053,4141.52836104397,3792.70128752512,3417.76317998426,3113.30357580875,2968.27797684915,2650.9485009899,2544.54292979657,2431.6465715102,2263.06043534113,2123.1807851604,2128.82660647,1973.51038928675,1903.03836047993,1849.55665108163,1703.47931926951,1646.31729994534,1626.45289116863,1596.68620167327,1512.38888897283,1434.76063063168
212,"DMA","Dominica",287.668784008226,287.536219768111,282.282952066587,273.257466539502,262.50152237448,253.500995392595,245.727280031891,238.677604394608,232.158671621979,223.383513206987,215.234768941627,207.339621365783,203.423903935202,199.984208534324,197.62286718935,195.423070586835,194.855238619401,195.485003362989,194.048289416517,194.67008303148,194.194256433296,194.368811409917,193.622537930988,192.990638370983,192.105876567274,191.188080738383,193.499631388526,197.152019934336,198.46501515966,198.527215540535
214,"DOM","Dominican Republic",2142.81614288939,2106.46230326473,2013.60174958563,1922.207600033,1819.00588305204,1709.67190685242,1544.40342288361,1414.87973503939,1285.07529954961,1148.25346789217,1046.73062179479,922.804576318788,816.491654406396,749.480004183005,697.295668206656,634.563917142859,568.268000448235,517.082946980289,473.219913042711,448.043355611775,435.023776689764,494.819525442701,514.649415875001,437.243804076403,411.364665632064,409.631898128742,414.015739081074,397.293474844566,389.12611180618,378.451710158273
218,"ECU","Ecuador",1266.31265293638,1309.05264177624,1136.17468097343,979.361048426792,859.731387012676,783.081257005557,723.804160054029,650.133400347257,586.557171676153,524.939128867555,475.080328942181,433.501522190966,413.540959026119,393.633608497788,372.557947595338,346.467246670884,315.634342495071,280.413581664105,256.836957490799,239.095093554391,223.514465883626,203.41162612439,187.560137996571,176.584637822051,169.856821372139,164.625006159043,160.586458263487,159.190324664161,156.585686992461,154.405895165179
818,"EGY","Egypt",2629.28615906552,2386.54523962915,2131.47966449209,1888.66024682406,1686.43354783677,1521.13436125466,1365.35997671166,1261.66861160533,1182.25465870865,1095.11473922753,989.926206612906,921.417807035942,865.586121821291,819.476439146242,750.264744017032,696.186054454116,653.047108553378,649.435856040541,631.680014574572,602.128656069157,572.780471885711,552.655321712552,539.071523151232,543.7088064372,507.762437814615,472.872242032472,423.194558867086,391.299820635057,361.332789089947,336.877508025149
