"code","iso","country","WL5.raw.1997","WL5.raw.1998","WL5.raw.1999","WL5.raw.2000","WL5.raw.2001","WL5.raw.2002","WL5.raw.2003","WL5.raw.2004","WL5.raw.2005","WL5.raw.2006","WL5.raw.2007","WL5.raw.2008","WL5.raw.2009","WL5.raw.2010","WL5.raw.2011","WL5.raw.2012","WL5.raw.2013","WL5.raw.2014","WL5.raw.2015","WL5.raw.2016","WL5.raw.2017","WL5.raw.2018","WL5.raw.2019","WL5.raw.2020"
56,"BEL","Belgium",1.88436459,1.45945223,1.27491809000001,0.841775470000002,0.781102480000001,1.99597406999999,2.78496688,2.60501991999999,2.55059593,2.78953272,1.02792960000001,0.238936789999997,0.238936789999997,0.238936789999997,0.0618168000000026,0.0618168000000026,0.0618168000000026,1.04695640000001,1.04695640000001,2.27365090000001,4.214653,4.8190766,4.6243221,4.68494059999999
84,"BLZ","Belize",27.4361313,27.8046008,27.8968005,1.1992644,3.69043619999999,3.69043619999999,4.79531089999999,4.61019259999999,4.05749059999999,1.4733442,1.4733442,0.64416030000001,0.64416030000001,0.921503999999999,2.02910320000001,2.02910320000001,1.3849429,1.3849429,1.10759920000001,0,0,0,0,0
204,"BEN","Benin",0.38529788,0.38529788,0.866916310000001,0.577941060000001,0.674264220000001,0.674264220000001,0.674264220000001,0.19264579,0.0963231600000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963110799999995
60,"BMU","Bermuda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51000000059298e-07
64,"BTN","Bhutan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866861440000001,0.0866861440000001,0.086686408
68,"BOL","Bolivia",0.0923299999994924,0.0923299999994924,0,0,0,0,36.7888200000016,36.7888200000016,83.6447800000024,175.409100000001,300.47625,343.108970000001,379.096219999999,474.78962,464.796340000001,340.300080000001,320.56839,308.001650000002,165.546159999998,693.890790000001,773.742280000002,805.840549999997,1205.71875,1286.282273
70,"BIH","Bosnia and Herzegovina",1.48604750999999,1.69853805,2.12398553999999,2.12398553999999,0.707191569999992,0.637938030000001,0.425447489999996,0,0,0,0.0683197600000085,0.626497410000013,0.626497410000013,0.696379310000012,0.696379310000012,0.628059550000003,0.0698818999999986,0.491549219999996,0.421667319999997,0.421667319999997,0.421667319999997,0.421667319999997,0,0
72,"BWA","Botswana",1.46466999999939,1.46466999999939,1.46466999999939,0,0,0,0,0,0,0,0,0.282994999999573,12.2423490000001,38.8358239999998,152.050969,184.619857,185.980141,188.216963999999,161.623489,54.9944729999997,22.7879739999998,21.144695,6.94851800000015,7.13106599999992
76,"BRA","Brazil",2.78649999998743,279.039599999989,276.253100000002,276.253100000002,381.189599999983,381.189599999983,104.936499999982,104.936499999982,104.936499999982,0,0,0,0,120.355899999995,139.068899999984,139.068899999984,141.992799999978,305.583899999998,187.908999999985,807.674700000003,807.674700000003,804.750800000009,641.159699999989,638.478700000007
92,"VGB","British Virgin Islands",1.74743661,1.74743661,1.74743661,0,1.01172907,1.01172907,1.01172907,1.01172907,1.01172907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,"BRN","Brunei Darussalam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,"BGR","Bulgaria",0.0694734999999866,0.0694734999999866,3.13770829999999,3.5566044,3.48713090000001,4.25377350000002,4.25377350000002,1.67341380000002,1.53728849999999,1.53728849999999,0.770645899999977,0.770645899999977,0.28277079999998,0,0.068040400000001,0.0700662999999793,1.47925960000001,1.55898909999999,1.55898909999999,1.49094869999999,1.48892280000001,0.0797294999999849,0,0
854,"BFA","Burkina Faso",0.188752499999993,0.094637199999994,0.094637199999994,0.094637199999994,0.094637199999994,0,0.472170599999998,0.472170599999998,0.472170599999998,0.472170599999998,0.472170599999998,0,0,0,0,0.189396700000003,0.189396700000003,2.56120959999998,2.56120959999998,3.78785209999998,4.45227249999999,10.1164125,7.74459960000002,7.93315130000002
108,"BDI","Burundi",0,0,0,0.290554600000007,1.25898340000001,1.54854740000002,1.93588640000002,2.0326742,1.83863700000001,0.967059800000015,0.677495800000003,0.290156800000005,0.193369000000018,0.290386900000016,2.51784979999999,3.19566030000001,3.5828727,3.5828727,3.38933739999999,2.32325969999999,2.41982059999998,2.71014819999999,2.8069155,3.09720899999999
132,"CPV","Cabo Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"KHM","Cambodia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0438809999996,1.0438809999996,66.1033150000003,68.846047,68.846047,75.2689090000003,77.2587670000003
120,"CMR","Cameroon",4.21977399999992,4.21977399999992,4.21977399999992,4.21977399999992,1.71716199999992,1.71716199999992,6.54411400000004,10.990579,15.7256669999999,14.008505,14.008505,9.18155299999989,4.73508799999991,0,0,0,0,26.088328,26.088328,27.5815630000002,30.3265430000001,62.002559,51.6131780000001,51.6131780000001
124,"CAN","Canada",5191.3009,7112.26539999999,9011.7196,12391.7619,20556.63862,23531.55086,25085.46614,27287.37503,22752.50875,14830.02503,11899.82278,9479.80364,6115.89261,4352.18098999999,2956.00421000001,1832.48412000001,864.660720000014,125.429460000014,125.429460000014,89.5132400000002,89.5132400000002,0,0,0
136,"CYM","Cayman Islands",0.182977478,0.182969712,0.182969712,0.274468544,0.182983688,0.274471651,0.182986795,0.182986795,0.274471655,0.365958064,0.457447581,0.914895147,1.097883494,1.097874172,1.006387763,1.097886588,1.097884968,1.097880313,1.006355005,1.006355005,0.7318787,0.365928481,0.182944789,0.0914957869999999
140,"CAF","Central African Republic",0,1.15904420000001,2.80143870000001,2.80143870000001,5.60554970000001,5.60554970000001,4.4465055,2.80411100000001,3.8658318,3.38147409999999,3.47695859999999,3.67434299999999,3.67434299999999,3.1935641,0.873810800000001,0.778326300000003,0.580941899999999,1.45081820000001,0.869876300000016,0.869876300000016,0.869876300000016,0.869876300000016,0,0
148,"TCD","Chad",0,0,0,0,0,0,0,0,0,0,0,1.90002499999991,2.75071200000002,2.75071200000002,2.75071200000002,4.0748820000008,9.07197000000087,22.2098720000004,22.2098720000004,48.7206220000007,51.4565659999998,150.85032,164.509857,168.090067
152,"CHL","Chile",3.95250899999996,6.77824400000009,6.77824400000009,3.28070700000012,140.755894,229.1416376,386.8203913,699.229383,767.1976893,659.4459626,580.141828,477.1927036,183.9295584,120.7116442,91.5104402,85.5637672,28.6955355,9.60774639999997,4.85735429999997,3.88012599999999,0.74518999999998,0.0580573999999956,1.65824269999999,1.8892352
156,"CHN","China",9.41233999999895,4.60236000000077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83527999999933,80.5099799999953,88.5052299999952,135.202799999999,254.824639999999,403.38985,387.083360000004,411.865182000005
170,"COL","Colombia",88.8322200000002,88.8322200000002,88.0662900000025,14.4162700000015,11.1483200000002,11.1483200000002,11.1483200000002,11.1483200000002,25.9160800000027,79.8653800000029,79.8653800000029,79.8653800000029,79.8653800000029,53.9493000000002,0,0,0,0,1.14769999999771,1.14769999999771,1.14769999999771,1.14769999999771,1.14769999999771,0
174,"COM","Comoros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",0.381995459999999,0.382136779999996,0.382136779999996,0.573057140000003,1.33722354,1.24171479,1.33722046,2.38471335000001,3.4367811,2.57710596,2.57710596,2.3861162,1.33862331,0.85680606,0.85680606,0.85680606,1.14307964,1.23853233,0.477340380000001,0.477340380000001,0.572925140000002,0.286507360000002,0.191054670000003,0.0955847600000013
384,"CIV","Cote d'Ivoire",72.74291103,80.73653155,104.21275305,80.1286198,55.8465671,37.44854888,31.96491713,8.97138773,4.73065848,3.08920657,3.08920657,0.4826921,0,0,0,0,0,0,0,0,0,0,0,0
191,"HRV","Croatia",2.87302300000005,4.9592245,7.74117240000004,6.29035809999999,6.08110220000003,4.86814939999999,2.78194790000003,0.152857399999959,0.152857399999959,0.152857399999959,0.152857399999959,0.559392500000001,0.406535100000042,0.406535100000042,0.406535100000042,0.406535100000042,0.268907799999965,0.268907799999965,0.33682639999995,0.33682639999995,0.33682639999995,0.0679185999999845,0.0679185999999845,0
192,"CUB","Cuba",19.1196189999998,22.82077,47.076634,49.8327750000001,66.6465289999999,68.5166400000001,87.8481669999999,65.2549799999999,53.625943,40.296859,55.493115,54.75341,136.775378,134.248234,126.556582,106.42995,83.956248,0,1.45431099999996,1.45431099999996,3.20876099999987,3.20876099999987,3.21901099999991,2.84165599999983
531,"CUW","Curacao",0,0,0,0.0947427830000001,0.0947427830000001,0.0947427830000001,0.0947427830000001,0.0947427830000001,0,0,0.189568677,0.189568677,0.189568677,0.28434809,0.379126518,0.284336268000001,0.379102846,0.473881274,0.379101861,0.284323433,0.189545005999999,1.421720729,1.516517873,1.516517873
196,"CYP","Cyprus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794986010000001,0.0794986010000001,0.0794986010000001,0.0794988940000003
203,"CZE","Czech Republic",0.321006030000007,0.321006030000007,0.321006030000007,0.00280573000000572,0.00280573000000572,0,0,0,0,0,0,0,0.0638386600000018,0.0638386600000018,1.02022067999999,1.02022067999999,1.02022067999999,0.956382019999992,0.956382019999992,0,0,0,0,0
180,"COD","Dem. Rep. Congo",21.9400600000008,21.2692499999976,20.5993099999978,9.03931000000011,0,8.65641000000323,8.65641000000323,8.65641000000323,8.65641000000323,8.65641000000323,0,0,0,0,0,0,22.4080299999987,123.919179999997,125.074069999995,648.434799999995,701.553749999999,679.14572,577.634570000002,576.479680000004
208,"DNK","Denmark",1.70862240000002,2.41345510000002,4.55014040000003,4.01962520000001,4.1364327,3.33107230000002,2.4119579,0.220858200000009,0.220858200000009,0,0,0,0,0,0,0,0.113992800000005,0.340045300000043,0.394054600000004,5.43268840000002,5.9877424,6.72538739999999,9.1015587,9.09947040000003
262,"DJI","Djibouti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,"DOM","Dominican Republic",8.62311200000022,11.190251,17.3401749999998,21.8464680000002,34.1430419999997,36.8062829999999,38.4645450000003,35.7070370000001,27.7199919999998,19.9379690000001,23.2558449999999,36.8702819999996,43.5945959999999,43.5945959999999,38.2844060000002,35.9859200000001,17.3259530000003,7.40826000000015,8.50905899999998,27.1923019999999,27.5463320000001,38.835304,37.5348919999999,36.4340930000001
218,"ECU","Ecuador",3.2929959999999,3.2929959999999,3.77841100000001,1.74478799999997,6.9660980000001,8.51351799999998,13.445905,12.8636300000001,22.1545470000001,17.606792,15.1873370000001,14.9080510000001,20.0377800000001,13.8463020000002,13.075677,15.7877130000002,13.654084,20.735115,19.185041,18.9916330000001,17.3444209999998,14.8249489999998,5.32758399999989,3.97251899999969
818,"EGY","Egypt",101.281950000001,123.615679999999,135.37017,62.9075799999991,46.30854,37.4512099999993,14.9519099999998,2.7831299999998,0.735520000000179,0.735520000000179,4.8089400000008,10.6931700000005,14.6713600000003,14.7473800000007,19.1347700000006,27.042809999999,25.62327,45.5122300000003,47.3434099999995,48.6844699999983,37.7306800000006,33.2659899999999,9.39883999999984,19.1725800000004
222,"SLV","El Salvador",0.47081858,0.37681104,0.752975510000002,0.84730403,1.31815386,1.50648533,1.50580867,1.12966878,0.941168950000002,0.84729018,0.753102090000002,0.659449250000002,0.471114440000001,0.565007100000001,0.282180540000001,0.18803827,0.18803827,0.18803827,0.09414561,1.10999999947126e-06,0,0,0,0
226,"GNQ","Equatorial Guinea",0,0,0,0,0,0.193617369,0.290501406,0.387385442999999,0.67757484,0.774304844,0.677575305,0.677576228,0.677580021000001,0.484274506999999,0.678208290000001,0.581320460000001,0.678211456,0.678211605,0.581327722,0.290663935,0.290663935,0.193890797,0.097002818,0.193886206
232,"ERI","Eritrea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277478799999983,0.277479099999994
233,"EST","Estonia",0.484508999999889,0.384354999999914,0.384354999999914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608050000000048
748,"SWZ","Eswatini",0,0,0,0,0,0,0,0,0,0,0,0.0865738600000014,7.78977804,7.87674577,8.39610876,9.08860239000001,9.17517626,1.47197208,1.38500435,0.865641359999998,0.173147729999997,0,0,0.0870406700000004
231,"ETH","Ethiopia",6.33903899999996,6.33903899999996,8.087806,9.13084400000002,8.46948999999995,10.9475580000001,14.4941880000001,19.1249900000003,12.7875680000002,13.8512280000002,11.0865640000002,7.63387899999998,1.15760499999988,1.15760499999988,0.189529999999877,0.189529999999877,1.24688700000002,2.49645499999997,2.49645499999997,5.76159499999994,9.04057000000012,14.7431770000001,27.2068080000001,29.0242130000001
234,"FRO","Faeroe Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3200000009993e-07
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,"FIN","Finland",868.842431999998,868.519931999999,1997.495872,1807.934792,2675.818119796,3110.554620596,3467.329820596,3403.450270596,3006.868650596,2064.4617508,2153.116380944,2243.482920944,1564.623617905,1490.121517905,1356.891707905,855.772577011001,481.419447011001,468.439127984999,468.439127984999,810.811469163,797.543375132998,724.754765132999,351.376247198001,351.376247198001
250,"FRA","France",1.04636800000003,1.04636800000003,0,2.07525099999998,2.07525099999998,6.01133000000004,9.37363499999992,9.37363499999992,7.29838399999994,7.48914899999977,3.55306999999971,0.190764999999828,0.190764999999828,0.190764999999828,0,2.34866999999986,8.90268875499987,14.3902353359999,15.0922793359998,20.3747958259999,21.2480498260002,32.1578160710001,40.75664418,40.0546001800001
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",61.0996214,73.9764372,76.3969172,74.1704022,52.0862107,17.5250084,4.5512631,4.1636432,4.1636432,4.06680299999999,2.03286009999999,2.12949709999998,0.483984599999985,0.580902199999997,1.93720189999999,1.93720189999999,2.13121360000002,1.93766470000003,1.84074710000002,0.484447400000022,0.484447400000022,0.193798700000002,0,0
270,"GMB","Gambia",0,0,0,0,0,0,0,1.7926537,1.98110942,1.98110942,1.98110942,2.07537028,0.848096980000001,1.13083785,1.13083785,1.13083785,1.03657699,0.471196589999998,0,0,0,0,0.188549880000004,0.188549880000004
268,"GEO","Georgia",0,0,0,0,0,0,0,0,0,0,0.0709669200000036,0.213335389999997,0.213335389999997,0.284993069999999,0.284993069999999,0.214026149999995,0.0716576800000013,0.0716576800000013,0,0.141773499999999,0.141773499999999,0.357271029999993,0.357271029999993,0.42715179999999
276,"DEU","Germany",0.617668999999978,0.556716000000051,1.43121700000006,1.43121700000006,1.43121700000006,1.21928100000014,1.1647660000001,0,0,0,0,0,0,0,0.281586000000061,2.19203500000003,3.91550200000006,12.3523620000001,12.410085,35.239851,33.8126520000001,32.089185,24.4761800000001,24.4184570000002
288,"GHA","Ghana",63.7661085,90.5558748000001,576.8006309,612.69967,565.2639496,557.6799801,535.0410868,56.387766,15.5883914,13.0886758,16.353158,15.8538053,9.22241249999999,8.74178569999999,9.70090769999999,24.17484939,60.99166963,61.1788847,61.1788847,60.41248256,41.80831797,1.33997743,0.768060939999998,0.864594929999996
300,"GRC","Greece",0.297389199999998,0.297389199999998,0.150031200000001,0.150031200000001,0.073544499999997,0,0.364505600000001,0.805132400000019,1.6109836,1.81042440000002,1.81042440000002,1.44591880000002,1.005292,0.716056700000024,0.959132299999993,1.10507469999999,1.2524971,1.906991,1.4637817,1.38642129999999,1.31576090000001,1.92159669999998,1.3430932,1.2696866
304,"GRL","Greenland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"GTM","Guatemala",6.92887199999998,7.3057182,8.05765640000001,8.26159250000001,11.8247361,11.4512056,14.2575476,13.0405067,12.3851463,11.5453987,10.7017726,9.67825359999998,11.8381385,11.460832,8.65068630000002,9.58734430000001,8.08440380000002,7.3208826,6.19206869999999,5.9049105,3.9329793,2.4315886,0.656017899999995,0.841000899999983
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.476674320000001,0.476674320000001,0.951429600000001,0.47475528,0.47475528,1.23632226,2.57571772,2.10096244,4.86725491,10.21132903,10.977804461,11.930359031,11.930359031,9.164066561,3.819992441,2.387503422,0.191107576,0.191107576,0.191107576,0.191107576,0.095554184,0,0,0
624,"GNB","Guinea-Bissau",0,0,0,0,0,0,0,0.57012469,0.57012469,0.57012469,0.57012469,0.664806800000001,0.0948583400000018,0.0949135800000001,0.0949135800000001,0.0949135800000001,0.000231469999999234,5.52399999982356e-05,0,0,0,0,0,0
328,"GUY","Guyana",0.288698000000068,0.288698000000068,0,1.2484750000001,2.40512100000001,10.605438,10.605438,10.605438,14.273923,14.8504599999999,7.03560599999992,7.03560599999992,7.03560599999992,2.1186459999999,1.63901499999997,4.91683499999999,5.59155899999996,5.68783099999996,5.68783099999996,5.68238200000019,2.0190990000001,1.34437500000013,8.85055200000011,11.070058
332,"HTI","Haiti",3.75474200000053,2.01360000000068,0.757051000000502,0.757051000000502,6.27241000000004,12.8780980000001,12.8780980000001,12.852245,18.0906420000001,15.3289920000002,13.1354030000002,15.8067799999999,20.4905830000002,15.2521860000002,11.7672790000001,8.99547699999994,11.154888,6.47108499999968,8.0275200000001,13.1772069999997,15.7447459999999,10.9139580000001,17.1424370000004,15.586002
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",21.5483875,21.7307552,23.5289694,3.4821001,7.8838212,7.03239120000001,12.4747785,10.6765643,10.7698197,6.3708183,5.7207301,0.472521300000011,0.472521300000011,0.379265900000007,0.376546200000007,0.563892299999992,0.187346099999985,0.187346099999985,0.187346099999985,0.187346099999985,0,0,0,0
344,"HKG","Hong Kong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089696376,0.179335616,0.895793396,0.895793396,0.895793396,0.80609702,1.075031995
348,"HUN","Hungary",5.25203590000001,5.59939989999998,6.77468710000005,4.54482680000001,4.47537130000001,5.45504800000003,5.57147330000009,6.19516699999997,5.87230409999995,5.28727590000005,3.70786229999999,4.78444779999995,2.78640619999999,2.18673899999999,1.73972309999999,1.73972309999999,0.0664698000000499,3.27306190000002,3.33944169999995,3.33944169999995,3.33944169999995,3.2729718999999,0.066379799999936,0
352,"ISL","Iceland",0.0419419999998354,0.0419419999998354,0.0419419999998354,0.0831760000000941,0.0831760000000941,0.0412340000002587,0.0412340000002587,0.0412340000002587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165629000000081,0.165629000000081
356,"IND","India",0.178200000002107,0.178200000002107,0,0,0,0,0,0,0,0,0,0,0,0,22.4346700000024,22.4346700000024,22.4346700000024,60.8987300000008,62.0549000000028,41.8679799999991,47.2660999999971,47.2660999999971,8.80203999999867,11.0740079999996
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,"IRN","Iran",0,0,0,0,0,0.157717600000069,0.157717600000069,0.995618200000081,1.15106920000005,1.15106920000005,0.993351599999983,0.993351599999983,0.155450999999971,0,1.74483420000001,1.74483420000001,1.74483420000001,1.74483420000001,1.74483420000001,0,0,0,0,0
368,"IRQ","Iraq",0,0,0,0,0,0,0,0,0.4171853,0.4171853,0.4171853,0.4171853,0.4171853,0,0,0,0,0.0839318000000162,0.0839318000000162,0.0839318000000162,0.0839318000000162,0.0839318000000162,0.153526600000021,0.474455599999999
372,"IRL","Ireland",1.43473900000026,1.37679000000026,7.50773100000151,16.6106850000015,16.6106850000015,15.6993200000015,15.6993200000015,10.2850150000013,1.18206100000134,1.18206100000134,0.716636000001017,0.716636000001017,0,0,0,0,0.975513999999748,4.45321800000056,4.45321800000056,12.8395700000001,23.6904930000001,49.6594880000011,67.4899299999997,71.8421730000009
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62000000028628e-07
380,"ITA","Italy",0.476228400000025,0.881196200000034,3.02930930000002,3.7065723,3.7065723,3.29947569999996,3.11965249999997,1.28543129999997,0.840856300000041,0.840856300000041,0.840856300000041,0.54657990000004,0.914194500000065,0.681506500000012,1.03294150000005,1.36753340000001,1.61837870000005,1.09977750000002,1.78730360000003,1.43586859999999,1.1821152,1.00510839999998,0.842203100000006,0.154676999999992
388,"JAM","Jamaica",2.12022138,1.65919937,1.29032957,0.368608419999994,0,0,0.460983709999994,0.460983709999994,0.460983709999994,0.460983709999994,1.01349589999998,0.552512189999987,0.552512189999987,0.552512189999987,0.552512189999987,0,0,0,0.184408810000008,0.184408810000008,0.184491410000007,0.184491410000007,0.276982800000013,0.0925739900000053
392,"JPN","Japan",0,0,0,0,0.0101655999999366,0.258797800000025,0.258797800000025,0.258797800000025,0.644071199999985,0.633905600000048,0.38527339999996,0.38527339999996,0.38527339999996,0,0,0,0,0,0.15448820000006,1.82462520000001,2.54203810000001,2.54203810000001,4.17697989999999,5.02804089999995
