"code","iso","country","PDN.raw.1990","PDN.raw.1991","PDN.raw.1992","PDN.raw.1993","PDN.raw.1994","PDN.raw.1995","PDN.raw.1996","PDN.raw.1997","PDN.raw.1998","PDN.raw.1999","PDN.raw.2000","PDN.raw.2001","PDN.raw.2002","PDN.raw.2003","PDN.raw.2004","PDN.raw.2005","PDN.raw.2006","PDN.raw.2007","PDN.raw.2008","PDN.raw.2009","PDN.raw.2010","PDN.raw.2011","PDN.raw.2012","PDN.raw.2013","PDN.raw.2014","PDN.raw.2015","PDN.raw.2016","PDN.raw.2017","PDN.raw.2018","PDN.raw.2019","PDN.raw.2020"
36,"AUS","Australia",2.21150031073912,2.2398679978913,2.26721190830296,2.28950173100819,2.31386502559299,2.34198648795948,2.37295897416036,2.39965492460965,2.42479577114928,2.45265804953083,2.48207543182204,2.51576934986484,2.54666408087024,2.57828452703348,2.60834986928705,2.64300276807415,2.6822821009925,2.69909018241616,2.75372616644248,2.81107062311148,2.85513838015168,2.89508822203909,2.94607502514939,2.99722031926648,3.04226092339417,3.08636224476043,3.13494783784221,3.18820405592468,3.23755631523392,3.28719743509438,3.32883482390776
40,"AUT","Austria",91.62581146369,92.5452021968998,93.5693357613991,94.344124821288,94.7079262582099,94.8530410842873,94.9811980018239,95.0888884780182,95.1932852295417,95.3786765801266,95.6083064718521,95.9749958847534,96.4483375345507,96.9193162949102,97.5224855921495,98.1891426257978,98.6761842608201,98.9965586539841,99.3069444690702,99.5674231951222,99.8070655324956,100.144063688219,100.601700476905,101.196384852981,101.990375372998,103.140112025036,104.26151787139,104.988261512711,105.500877249073,105.971056445835,106.416007621023
31,"AZE","Azerbaijan",82.8868780419498,84.1836136671347,85.4687712956661,86.7770849175044,87.9580405761549,88.9769042816573,89.8799880206253,90.7512322687964,91.6166875186407,92.4242527852179,93.1866638648467,93.9114464553518,94.614809752048,95.3343822440591,96.1726292017679,97.1608112161387,98.2340915059122,99.3542626821321,101.462615872723,103.591149511481,104.8310255951,106.205912697696,107.626556043066,109.027690464075,110.39711275225,111.720037805865,112.97591468086,114.08996109685,115.082635373922,116.061115027097,117.054889213852
44,"BHS","Bahamas",19.0534342423888,19.4088824023354,19.7822516933587,20.1568107690178,20.5125563751233,20.8345418421878,21.1171900547311,21.368755143664,21.6094634477951,21.866977459907,22.1630851111428,22.5031404323636,22.8778482311022,23.2843084073088,23.7133744915957,24.1561974607341,24.6160492224725,25.088616807506,25.5565739770758,25.9967942923234,26.3935874683641,26.7391455435255,27.0364429793971,27.302731653198,27.5602456653099,27.8260881698724,28.1029361823161,28.3874434333528,28.6764123767738,28.9627786663039,29.2425267787974
48,"BHR","Bahrain",742.175180543908,762.879827846485,782.813756438485,802.463342205224,822.484070185988,843.59727323223,865.990018992147,890.332757916883,918.422835970324,952.608326272656,994.616237352044,1043.91230400523,1100.1672871714,1165.36859354499,1241.89871669347,1330.66007095173,1434.3194927125,1550.30293113657,1668.11214980706,1773.51354550785,1857.00408171049,1912.80860597979,1945.41674187251,1967.99505873944,1999.48827144891,2053.03451506916,2133.75794661965,2235.94776493617,2348.73159830546,2456.0695183004,2546.4890401923
50,"BGD","Bangladesh",735.34907909948,752.648506245363,769.644412536898,786.514520000695,803.527959726577,820.863601254542,838.539541084512,856.433936102595,874.411030486018,892.278291445335,909.870220466095,927.195869361964,944.225880321529,960.71529843761,976.358763983475,990.963373544239,1004.40317148909,1016.79935946481,1028.51527869749,1040.06618407975,1051.830961724,1063.93117677503,1076.28012426179,1088.79357955268,1101.30911604798,1113.70298761469,1125.96829491767,1138.14383958969,1150.19837505507,1162.09730485431,1173.80914007972
52,"BRB","Barbados",596.739210810244,598.978129181563,601.214760608682,603.45367898,605.795509840296,608.224244580174,610.721587646037,613.319556256678,615.951829030312,618.51549347796,620.930506552641,623.178572700757,625.3031438621,627.379689195254,629.556860073185,631.928421208075,634.569841758507,637.373635347104,640.220880875492,642.87602309112,645.217853951417,647.175478186196,648.801495512046,650.164514254953,651.378881624892,652.526927613045,653.604078331013,654.589751281001,655.529685346999,656.401011087011,657.201441556839
112,"BLR","Belarus",49.353325736405,49.3775446615872,49.4841079323892,49.5955149882276,49.5373895677901,49.3775446615872,49.2128559703479,49.0045732137805,48.7720715320308,48.5673634888203,48.3390855876224,48.0917570798761,47.7865937787947,47.4533462120718,47.130735597289,46.8099268705398,46.5241871474545,46.3112010756167,46.151511170535,46.0487260520615,45.9703439226016,45.8860087813319,45.8439792585706,45.8512546236954,45.8924946094957,45.9656599824713,46.0233882125358,46.0075490354666,45.9360305494034,45.6180360617603,45.5260622714882
56,"BEL","Belgium",325.173012848066,326.383581342326,327.710453409552,328.993120331935,330.008631585589,330.700515505773,331.347313440589,332.150118019422,332.860108105944,333.623862088188,334.43394175728,335.586211658303,337.09391702285,338.508090173178,339.976288209012,341.851499814641,344.11366140034,346.649894884071,349.399193903577,352.22179842896,355.454581025283,360.109268594316,362.349474414346,364.0614042857,365.681172139205,367.806248840303,369.673174020257,371.10000517516,372.79304591082,374.813302589494,376.999646642634
84,"BLZ","Belize",8.48213075414954,8.64412672523714,8.78830404400522,8.93759178843854,9.12093396230485,9.35985766840641,9.66277475783822,10.0207306794346,10.4129671554935,10.8078266818938,11.1845962059392,11.5354518016113,11.866453619699,12.1848828861501,12.5054377278779,12.8347662207478,13.1757627651365,13.523678735426,13.8760267562924,14.2302742274061,14.5834815233844,14.934925044133,15.2860972148464,15.6346011102124,15.9809794303017,16.3228804748082,16.6608469438025,16.9944265872258,17.3243882301781,17.6536262730362,17.9824120658354
204,"BEN","Benin",42.8602462692044,44.3324604558296,45.9019745467702,47.5373223280574,49.1941756093429,50.8414125401487,52.4661194895714,54.0792213893553,55.703162130011,57.3718356881169,59.1095282988591,60.9241689316124,62.8067352629189,64.7451229160781,66.720452162709,68.719654408337,70.7399489177744,72.7880249518291,74.8725002068575,77.0058148139634,79.1971804965249,81.4491024989371,83.7599967491425,86.1304228378138,88.5602946740781,91.0493798125791,93.5986166438294,96.2082031768359,98.8756686035526,101.597138834708,104.369669562457
60,"BMU","Bermuda",869.123049068544,864.654813725424,858.413934197002,863.028669059568,869.035149356876,875.276028885299,880.886960480101,886.278142795734,892.812021363049,897.822304928121,905.850478593792,915.680596348654,921.657776742073,927.708206895215,933.787936952247,939.853017057334,945.258849324911,950.60608178471,956.246313283401,961.564245839311,954.063470443648,945.859497354642,949.287586109691,952.261526354455,954.268569770873,955.718915013394,945.712997835195,935.736380560886,936.41027835034,936.322378638672,936.175879119225
64,"BTN","Bhutan",13.2205776224691,13.316120275478,13.3133307089668,13.2651359661169,13.2480747780795,13.3159210207272,13.4863336463495,13.741429541062,14.0568747184234,14.3933163651503,14.7202934112142,15.034841942197,15.3432384827487,15.6375128428375,15.910716013029,16.1581655066796,16.3738587744214,16.5598879911377,16.7277103049995,16.8950344819844,17.0736912729211,17.2678401207325,17.4741933220304,17.6897122418652,17.9093407909353,18.1293180358192,18.3490213054208,18.569621221401,18.7896233731288,19.0062631009369,19.2184195968519
68,"BOL","Bolivia",6.30113804804049,6.4357157063351,6.57290383176648,6.71236739602767,6.85366214240485,6.99643193121829,7.14047941702694,7.28567517793689,7.43190172456927,7.57904340331674,7.72701026137362,7.87568389147526,8.02491192458344,8.17452546971603,8.3243464570332,8.47419773458085,8.62394896257931,8.77355424673995,8.92318706747377,9.07310810434012,9.2234642190626,9.3743224173026,9.52552206904993,9.67669601999564,9.82735962645188,9.97717235279709,10.1259524576483,10.2737605214666,10.4208856782702,10.5677125221977,10.7145072401232
70,"BIH","Bosnia and Herzegovina",87.40412793643,85.5613930914895,82.9051110410374,79.8750809591882,77.0863049770358,74.9816371095674,73.7160322018236,73.1608932024483,73.126976635835,73.303511190118,73.4567036269628,73.5416517020022,73.6175331659896,73.6721678200606,73.711626181334,73.7339108538547,73.7356732620505,73.6841521957922,73.5171150634535,73.1584454132874,72.56183107437,71.6942366841861,70.5936910951391,69.372263886171,68.1876905908091,67.1548410587956,66.3108629384359,65.630788780289,65.0902190219992,64.6411769960133,64.2459471669402
72,"BWA","Botswana",2.21526054134744,2.28337507379836,2.34745248812473,2.40868756470117,2.46885870140512,2.5293070133833,2.59051110141976,2.65197170570379,2.71292099907823,2.77220035446513,2.82913835349834,2.88309456635173,2.93467843431146,2.98589560454815,3.03951610821847,3.09726497404771,3.16067785635017,3.22876140026111,3.29793126465674,3.36310877215223,3.42097298421359,3.46969385539673,3.51126153860228,3.55085800634829,3.59573629857452,3.65099403010686,3.71849567810049,3.79622698745702,3.88056918534159,3.9660218059086,4.04852362883575
76,"BRA","Brazil",17.4231923877248,17.7324511008137,18.0378034783981,18.3406218302778,18.6427300562702,18.9452523372217,19.2486657542489,19.5520290075999,19.8532691330509,20.1495062210878,20.4385220783822,20.719825942815,20.9936181182963,21.2592541945237,21.5161805001526,21.764149140093,22.0027183465857,22.2322659257794,22.4544263482247,22.6714682047894,22.8851177573663,23.0957004267268,23.3029911194519,23.5074591991696,23.7094983747324,23.9092193804094,24.1069855228254,24.3023512924082,24.4935924151031,24.67836768549,24.8549216087645
92,"VGB","British Virgin Islands",102.714387476604,105.75664562246,108.317310779977,110.314159756021,111.987989044765,113.39165641322,114.572146543175,115.464855497172,116.404549132958,117.614404689032,119.299980148222,121.426036999188,124.086544605506,127.293249137625,131.140119959123,135.703507177907,141.08325324278,147.120784852704,153.264031996653,158.77885902167,163.248276876876,166.361012045417,168.287383998777,169.438508702615,170.231375207809,171.188688099266,172.404416740564,173.64951080798,174.988574238974,176.386368522206,177.584477907832
96,"BRN","Brunei Darussalam",44.5412008491362,45.8313968151969,47.1536152591982,48.4958047109475,49.8331735746197,51.1519487414232,52.4445550015224,53.7085820608789,54.943513427913,56.1622613921168,57.3591445461139,58.5420824274594,59.7024668431585,60.8246308819607,61.8815448178623,62.8590912143518,63.7457350928163,64.555766053627,65.3220673940241,66.0940501417978,66.9087295268258,67.7786735108803,68.6928636069281,69.6254752359848,70.548962180467,71.4331957648929,72.2728389096057,73.080287412518,73.8514093409922,74.5979118375013,75.3187619188859
100,"BGR","Bulgaria",77.8031978015962,77.0364181775772,76.2135860545654,75.6080744944375,75.3517554566931,75.0168861727881,74.630997602664,74.1780263012981,73.6846822081088,73.2727262363674,72.9117270818922,71.4746734418957,69.9398915872089,69.3880765541371,68.8663090873938,68.3497086954661,67.8325550070988,67.3356234111877,66.8646342789882,66.4352226969889,65.9993321921637,65.5774793534612,65.1987390163721,64.8348752142013,64.4674060610364,64.0573687785616,63.6096537933727,63.1467142319567,62.6923864619,62.2526407302695,61.8200610799463
854,"BFA","Burkina Faso",31.8682535991321,32.7328743113271,33.626324997197,34.5499366604191,35.5051885958415,36.493661370331,37.516704071854,38.5757851446852,39.6723079296582,40.8079072465072,41.9843083364118,43.2018801188696,44.4623840036384,45.7699757603523,47.1297406911045,48.5452305502735,50.0181524947496,51.5475625246422,53.1306467245681,54.7631986888839,56.4418294218131,58.1660000115409,59.9358623660955,61.749857619757,63.6061664930426,65.5035230857154,67.4411967924961,69.4192056976739,71.4382442379499,73.499552995556,75.6041844761176
108,"BDI","Burundi",200.387771998719,205.028668411442,209.473633549174,213.617922655468,217.335753599292,220.580888368215,223.272861767694,225.557866971697,227.894968231142,230.900181137948,235.016985338047,240.420937906528,247.000072851534,254.554479849993,262.753050521248,271.343704800711,280.296305083464,289.66828966543,299.390356792518,309.395341606828,319.635679746569,330.0548908348,340.650432701916,351.49370715516,362.693953801593,374.326516653505,386.40985407283,398.899938629405,411.734910862772,424.821484201236,438.092493786899
132,"CPV","Cabo Verde",82.1400051799108,84.1514999228749,86.4687535332446,88.97072633219,91.4867961218425,93.887902521763,96.1349142301611,98.2531086096841,100.261929785445,102.192488357625,104.06933253418,105.897809449516,107.660905494159,109.354974894649,110.981962063499,112.541137846016,114.032745293765,115.465777314611,116.870372302478,118.28517545603,119.737894653552,121.248217071723,122.799615204195,124.379207318081,125.967792339833,127.538877648982,129.094407658041,130.639972552979,132.162690600909,133.662804853395,135.133752918211
