"code","iso","country","SNM.raw.1961","SNM.raw.1962","SNM.raw.1963","SNM.raw.1964","SNM.raw.1965","SNM.raw.1966","SNM.raw.1967","SNM.raw.1968","SNM.raw.1969","SNM.raw.1970","SNM.raw.1971","SNM.raw.1972","SNM.raw.1973","SNM.raw.1974","SNM.raw.1975","SNM.raw.1976","SNM.raw.1977","SNM.raw.1978","SNM.raw.1979","SNM.raw.1980","SNM.raw.1981","SNM.raw.1982","SNM.raw.1983","SNM.raw.1984","SNM.raw.1985","SNM.raw.1986","SNM.raw.1987","SNM.raw.1988","SNM.raw.1989","SNM.raw.1990","SNM.raw.1991","SNM.raw.1992","SNM.raw.1993","SNM.raw.1994","SNM.raw.1995","SNM.raw.1996","SNM.raw.1997","SNM.raw.1998","SNM.raw.1999","SNM.raw.2000","SNM.raw.2001","SNM.raw.2002","SNM.raw.2003","SNM.raw.2004","SNM.raw.2005","SNM.raw.2006","SNM.raw.2007","SNM.raw.2008","SNM.raw.2009","SNM.raw.2010","SNM.raw.2011","SNM.raw.2012","SNM.raw.2013","SNM.raw.2014","SNM.raw.2015"
36,"AUS","Australia",0.832184893107888,0.878386155239543,0.795036621376745,0.867193230275984,0.790816366903079,0.961849244218227,0.835403969520952,0.832148654425177,0.772113111660138,0.739252744822224,0.74141619226539,0.856099782102966,0.719492007716721,0.703542251117591,0.700682490259452,0.719595192199975,0.823131482857737,0.728779415358779,0.696439556288164,0.779850004387786,0.717936039996019,0.824001055887868,0.728445987466937,0.666379125651437,0.675121116812376,0.645806804195808,0.679233394760892,0.633069842460462,0.636923825135883,0.629637787434722,0.666487791361492,0.569017195465445,0.553404392913047,0.641650887076298,0.609978576102286,0.548144858103924,0.613811088476883,0.609474001069762,0.580770728919929,0.625412475396506,0.640049685295825,0.559669439089796,0.663429755299222,0.600346715827494,0.663791512727483,0.550030818209002,0.650886594732988,0.812847548239751,0.670115012720299,0.690322801321424,0.570816158777352,0.535261974098908,0.666981287718026,0.65408343858769,0.692643864970979
40,"AUT","Austria",0.784891042801226,0.805956537976862,0.795824294506433,0.780044864295376,0.873267859415761,0.756487026457405,0.725720042760432,0.728245582687981,0.715952901415864,0.774967868122289,0.735928433518408,0.760886551812366,0.697897310867924,0.659630683348492,0.68888731833784,0.656187422667744,0.662223748352924,0.647550248273773,0.651215277043369,0.631632596467142,0.677243643762532,0.587374945289283,0.604116979522239,0.583191248995194,0.582040329541392,0.584885550906267,0.564738615247587,0.533181326121048,0.522148405710399,0.514374462551552,0.518743364637565,0.525620075389384,0.52605160600744,0.521649349330078,0.523665181109709,0.548395568307687,0.504017339412484,0.513437919805737,0.490822160279015,0.514837430290065,0.489332588663912,0.589014268304982,0.743114483826438,0.419032924212044,0.424850302400535,0.45190094969544,0.376774551419611,0.29716154685516,0.316769648800195,0.373083146648221,0.27686443831777,0.411053646687368,0.43022060048764,0.400476054302735,0.436555913716495
31,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752934648238112,0.764423345380246,0.787516366072085,0.823170346996221,0.690141534926241,0.691121663234657,0.712584062801484,0.638642456227453,1.16270776077341,0.883907108232814,0.709424404010044,0.779024175619143,0.614815229342386,0.667158874443338,0.601404522414436,0.637089505369597,0.519006148476893,0.771687063723094,0.842213989358252,0.610737259226585,0.570529425620227,0.617493886232562,0.575699738867869,0.486331393466272
44,"BHS","Bahamas",1.1200183861807,1.11657547136568,1.10955812811817,1.1093814422089,1.11513830333188,1.17409717449952,1.18834127537337,1.19329907614652,1.18205116863868,1.19278023400921,1.17962568632956,1.20120264904983,1.21299272978189,1.19392686962165,1.18855289941492,1.18801047451599,1.19958577123837,1.18830362138842,1.1794011585975,1.1902242594908,1.18291714226151,1.17406487337785,1.17421277530828,1.16924948855755,1.14457523786128,1.14576757527458,1.16451510639114,1.16613688902542,1.16609529745203,1.14262653440991,1.16819782371574,1.18798840107907,1.16282376654805,1.14669333690718,1.18449962660458,1.20724937511646,1.1734097666298,1.20250174956713,1.1537498617668,1.17417965372885,1.20818752043872,1.15348353328638,1.15815533626072,1.14550094005592,1.1476978492277,1.1426240400333,1.11655057921084,1.11883389030523,1.13188918232277,1.09570481879937,1.09635290893769,1.1744574021787,1.15525783234936,1.15921833867524,1.17337505395641
48,"BHR","Bahrain",1.26618529831808,1.26571226008801,1.26569529850629,1.26569529850629,1.265977551108,1.26329565779344,1.26319228425528,1.26265019029925,1.26271666506836,1.21219590995592,1.13119776287841,0.982799150443545,0.90947341317216,1.021907093397,0.852115192142324,0.978266707343042,1.07559856335703,1.15006890842898,0.974716704134684,1.02676058391191,0.795422733724544,0.843834614757205,0.856042445940815,0.879501272335787,0.835499392693666,0.842865384092935,0.812297324195409,0.826688415895272,0.850079470933686,1.01585896899181,0.985807548253524,0.94814177443826,0.92434543409124,0.862197105439615,0.870885467669609,0.77658510833669,0.788033892992109,0.699689331398956,0.735520534217802,0.739340896605874,0.820316605806312,0.879967494821242,0.847135957084697,0.859548971701849,0.844180897730768,0.785394049499597,0.795019105554233,0.752170630286913,0.761675063654477,0.78225566579762,0.848546486019705,0.872055982923914,0.888934737694941,0.903239953784333,0.911054333875214
50,"BGD","Bangladesh",0.909239893248489,0.954292352921418,0.898457074654463,0.915777054104197,0.931235640670166,0.96427483015216,0.938609326743036,0.928394293276984,0.931750498555468,0.953100091449848,0.966470693924652,0.950550491392361,0.936513416738774,0.93616985927277,0.922210226059398,0.951081369250581,0.934479935797195,0.939940570223995,0.95860670672782,0.914553802697799,0.920406852685571,0.921112021023269,0.894782441492134,0.919792818565529,0.908078175930345,0.927127100487349,0.924656018965848,0.924434905021582,0.893618343752146,0.894013628877927,0.895651630347994,0.891299599837882,0.890796637857948,0.900576254851793,0.931766286274707,0.916858030815692,0.87067959950794,0.871167706179361,0.83812419810498,0.836258389798043,0.81791652874968,0.807123496192482,0.776254887465814,0.770413486723645,0.763971187440079,0.764297237096211,0.724432825016679,0.729855578303844,0.70080084605524,0.681807494435059,0.697039867203096,0.674778697560975,0.650934498279919,0.654432096778691,0.683098556475053
52,"BRB","Barbados",1.14032442016654,1.17007778214083,1.16038311424431,1.16830676566242,1.11977752903557,1.14018694619322,1.15761590587427,1.14020532911327,1.13572609784086,1.12260265047727,1.12570032990427,1.16135956227052,1.17726428112678,1.16227325604852,1.16585462345363,1.17605878592371,1.13423833709845,1.18389963320152,1.14959192145168,1.18050661769692,1.18114761709356,1.21076019927762,1.20793291892365,1.17788210132376,1.17199731570558,1.15132375920121,1.19573382865099,1.18328061311448,1.21396108255422,1.19209577251201,1.19669564677501,1.19736622381579,1.20644035789701,1.22995670649116,1.21369155062891,1.2120690797546,1.20175364181305,1.21462615533952,1.19256024917425,1.19151492000371,1.21829362031525,1.17732739349643,1.18320903058791,1.23734325928683,1.1872605855792,1.20773389063711,1.20637228534803,1.23301412353471,1.18614085400492,1.19420730848666,1.18464519501386,1.20349811895186,1.22145547471438,1.20042139927779,1.20228358586219
112,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.932275309175147,0.86182797102711,0.918816536210267,0.950917056743276,0.916205316407884,0.912034662915747,1.00149152363586,0.978483332092066,0.971464010711396,0.966123462964132,0.872636952703342,0.888877022956314,0.80803051273898,0.854553551591613,0.908501845071202,0.845260679512314,0.810223851801178,0.795609614341887,0.878024216998717,0.856071677558273,0.777843343522305,0.823114189963239,0.702149140357444,0.737684589641308
56,"BEL","Belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.420873291244022,0.448249952382549,0.743824130992062,0.745648836872916,0.723537155122007,0.73514571790183,0.735666260638022,0.734572024739108,0.742317513158372,0.703849342539372,0.728604594658485,0.726126399110419,0.732361351712331,0.721064856253242,0.712014724843703,0.718486777279249
84,"BLZ","Belize",1.04929142242989,1.13057881251061,1.09768280240209,1.01399192927517,1.04433790615455,1.0207122099652,1.05239971433271,1.04498944166167,1.09602885527535,1.0484328520442,0.907058366611791,0.991247748086287,0.920052420070008,0.969635991204786,1.03736109268282,0.922973529246657,0.91615686884178,0.952290788719631,1.00872487231756,0.963411621360004,0.90261492654073,0.894072864682622,0.975130109401017,1.01481419237782,1.03928178956641,1.06138766870957,1.06179400666277,1.08435644605195,1.03269081906964,1.01869452332886,1.04001904866444,0.992709822934441,0.961579847070175,0.936777705982393,0.919978867365197,0.828807900194779,0.824170505397634,0.923323090618586,0.887934300522638,0.909070903426788,0.818205526082065,1.09036534339408,1.133387286426,0.902267036382164,0.954889988893648,0.897055289217142,0.851410476593975,0.835462642731515,0.963462136860218,0.767450475674207,0.965472796116239,0.958190481700799,0.896490836414387,0.98141794953379,1.09232136432772
204,"BEN","Benin",0.922435670702711,0.948970899885156,0.95842783915023,0.950295061093058,0.951528724925087,0.945673098212817,0.938196852235925,0.935147949263842,0.954717379533099,0.954956092240248,0.956506821708745,0.93898428790221,0.901916618068555,0.91217334299002,0.90980029253966,0.91218657997753,0.910046188896649,0.905734912857051,0.905331467884147,0.917819607645559,0.942429537034721,0.944710495077464,0.931179344426654,0.903941504345344,0.892976202791375,0.873780723107822,0.935809747684416,0.847575901813249,0.834507854726463,0.852253900660973,0.8417088990308,0.851306807293527,0.856576343610999,0.825765634986564,0.827004470211269,0.822343057631172,0.832897040288005,0.816023410462864,0.874611044614185,0.803359135494478,0.804063591990658,0.814782731189844,0.79503795903072,0.799955202039898,0.794165322386806,0.793728696010369,0.777310693424359,0.796435931424331,0.79022334406294,0.784495285333531,0.759543082689063,0.778719549839423,0.770861577538255,0.77716346523375,0.781279037852055
60,"BMU","Bermuda",1.17304595314739,1.19824549078748,1.20075071768811,1.20008632866901,1.18973488592504,1.23487259744731,1.24380735804798,1.24565484371399,1.23181317826958,1.13050055514428,1.19663718065084,1.18274404788136,1.19365695393541,1.09321397326216,1.10492965679704,1.06819921018253,1.11064043731189,1.11459984423734,1.12238374503528,1.09845427344681,1.12284319941685,1.11286859808417,1.1115989607063,1.11293898802112,1.10238974964419,1.09576629129559,1.09023281416947,1.0726206096856,1.0596047013285,1.06816108446969,1.05580953409733,1.04858697783506,1.05252804864115,1.05789599472764,1.01893001584708,1.03562666553365,1.01523232455591,1.00378626163843,0.993880566576019,0.991931788525411,0.988417073443276,1.01869755274183,1.0012678800633,0.991692737586938,1.01230300486577,1.00382934147738,0.984394858498296,0.995548382279696,0.988144309360057,0.976787219720052,0.973637568941638,0.974916601708527,0.969979143244338,0.971099658756818,0.978268162679919
64,"BTN","Bhutan",0.820523641344704,0.82128449800525,0.822034742596751,0.823178822017809,0.823997528162979,0.824391061598438,0.825620351809061,0.825251070928813,0.826235872026718,0.827214526013695,0.828291753202217,0.828712973038726,0.829600297148607,0.834471218612393,0.836807012123923,0.840936333206259,0.84024932917604,0.841994518474313,0.843184167044308,0.838478582052962,0.830231372227647,0.836149383153334,0.838906058966708,0.831028221161566,0.858707908701276,0.874591749760916,0.930567523934965,1.00807989931686,1.00784095800057,0.941580840889192,1.00376234282474,0.996152972346134,0.960178163185673,0.925264310762301,0.906116418465134,0.874774986767192,0.848196361403232,0.837736085982414,0.861923638312614,0.931688889073745,0.900156121415746,0.9499654681824,0.880204261966464,0.844722082920516,0.751368416314463,0.757040427874361,0.778784850099118,0.756391057095887,0.850470558300984,0.77920462178423,0.756944864309082,0.727025373455819,0.755927609179504,0.715350606031293,0.67921148902104
68,"BOL","Bolivia",0.927793224170729,0.93286997269005,0.925117787373691,0.963730616350251,0.917158099473433,0.936784755121416,0.951421346549948,0.921308762682293,0.930410251320899,0.939284914855679,0.943801782626744,0.935234796095709,0.898065296715406,0.926863489296563,0.914710604435161,0.931041212585443,0.971455585251632,0.964766543333062,0.956420677472587,0.972350779241568,0.928735255228822,0.912481043326108,1.03112228066149,0.920005476631535,0.902871766949143,0.887377297455024,0.910643711275416,0.896726645629414,0.864416976491454,0.821249153620953,0.741223895429601,0.744956887590738,0.696722844317819,0.664305124633397,0.61971835428871,0.643955868403916,0.624336794082943,0.615877434813871,0.591378028771635,0.582990406796615,0.58691812470648,0.587403092960516,0.582267694916992,0.532058840374298,0.5515872547376,0.555961266246395,0.604317656460421,0.639283154859188,0.529042589954642,0.605675128976683,0.609411242104284,0.487455129885701,0.455881011742572,0.48106792295411,0.423781170088343
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.655759219447307,0.666227791331496,0.685789620358023,0.785493221182604,0.656871208904927,0.566957081208255,0.725021641259802,0.745997392308215,0.761987944796261,0.795708185375177,0.710701385628704,0.848663503104953,0.770268639220728,0.748913253223417,0.723560060788367,0.886615711973045,0.680400901141424,0.883857517377116,0.950195183668285,1.00027649309621,1.06366631184502,0.982409866856892,1.00392438394855,1.02110075856279
72,"BWA","Botswana",1.07920829615198,1.16430935645121,1.1492350107559,1.1585681168172,1.1885375921321,1.16974351153734,1.15853278046811,1.1621881838772,1.14008160009454,1.25823018138113,1.05070342930019,1.0332182846054,1.17950787463742,1.00773558380188,1.11702170369646,1.00962738962725,1.10285498485172,1.16161531300395,1.18632185300478,1.1615896712997,1.1435282756075,1.16631674296966,1.18469750439004,1.21387692324341,1.18639068695779,1.19243761722212,1.19794261350598,1.07638855061252,1.15063052876034,1.1876301085945,1.18428996892561,1.23118655784049,1.15016429199221,1.20144109007139,1.23621228247759,1.20383061788557,1.26296897474085,1.29211773642398,1.29022880535308,1.30830748407251,1.24235386654921,1.15894524875184,1.1662683328635,1.19072879959914,1.1972297469354,1.16247728269619,1.1398650906734,1.16685804007218,1.30020639101703,1.30920471489966,1.23494801378081,1.3052718433365,1.33847115980039,1.32122176258706,1.29909012723436
76,"BRA","Brazil",0.972222130630172,0.956620575363961,0.969149056950504,0.977707210667635,0.934578841885572,0.954031718222322,0.940801624376329,0.952580022942769,0.954176038657131,0.946147328787861,0.94695724624631,0.950288459732892,0.90382163814576,0.864804618100488,0.860126940851925,0.840900195378346,0.848937659862024,0.877621496341175,0.859926097167451,0.836816688687419,0.814703122392918,0.829377507212199,0.804797037876694,0.810005912543081,0.758492396736774,0.849658336530132,0.773609268204021,0.760440577671258,0.696939333263763,0.767615202589876,0.761396520121557,0.726641713206846,0.694024054145253,0.686462288217012,0.658328181147489,0.673067255404739,0.650370561423757,0.619194884994719,0.614863857622118,0.608934315159233,0.53223446637788,0.54766116489494,0.507165458942879,0.527326979703223,0.494167506069763,0.516038563824856,0.507498279315304,0.468165935375113,0.527864041671582,0.516272275073432,0.526597555675409,0.512376004037784,0.507197151944815,0.486470260168282,0.477396895950725
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,1.16406101094383,1.17661635321513,1.1845689094996,1.17127334892304,1.17233908130361,1.17727401440953,1.18038917804124,1.18410600810388,1.1896717344938,1.19185752020663,1.19565024844834,1.19759506837878,1.2033755539493,1.20549349186794,1.20956034174738,1.21213777454433,1.2135229852337,1.2217615669328,1.22161585831046,1.27876496821704,1.27317448731796,1.26831026672504,1.27190842081375,1.25836422416695,1.28731299657371,1.26665971474164,1.26671468011767,1.25228030239604,1.25892712988742,1.25733557578934,1.25598219852774,1.25503495148921,1.25371666628733,1.25656640002672,1.25643608768837,1.25623602040662,1.25612576721143,1.25585888083944,1.25602635084306,1.25567270442875,1.24988134644334,1.25522223541846,1.25481575767989,1.25453108127717,1.25448753549229,1.25467650329811,1.265291787696,1.25412097815131,1.25369098676908,1.33300414307946
96,"BRN","Brunei Darussalam",1.23685169019213,1.22329021004023,1.25067957000431,1.24967135375182,1.25671512276751,1.26025732830538,1.21824923123705,1.22989143655121,1.19645334353907,1.2049228128155,1.26180835804837,1.21474418218661,1.14657411535097,1.16332042285909,1.15690755464063,1.14021182059938,1.21497272980723,1.19301320280138,1.16523178836038,1.27322046394119,1.28737262968021,1.29746807512689,1.29291763610983,1.309650254598,1.35769151259584,1.34898780878094,1.36491391486853,1.34185266892885,1.33599169732896,1.37577700449692,1.37493147867299,1.37849940910445,1.35270374723092,1.35239650714901,1.35606632585612,1.35576882608332,1.3643324083918,1.36894312713528,1.37636019101718,1.37569704348615,1.37710898512069,1.37507416565743,1.37406445930331,1.37408678028745,1.37297314092771,1.37049869892876,1.37086805699005,1.3710354687303,1.37239726565458,1.37229130735115,1.36527701662594,1.36485270913325,1.3695557538082,1.36799105784429,1.36404763835812
100,"BGR","Bulgaria",0.817043130126273,0.804226627665915,0.828886706829206,0.838068296707387,0.875907966383032,0.793226772636905,0.827242383169161,0.95390547810323,0.886330530351757,0.84711251462313,0.798026627595837,0.744092171463268,0.765085366295317,0.822941533007919,0.799513954485469,0.726501077056548,0.790120345535305,0.792414920043408,0.765446657912428,0.815297724570574,0.793515089958781,0.724117735742222,0.849186454959627,0.735710138163021,0.877291768493309,0.78164179566195,0.832670104682978,0.840848411888688,0.835655172728582,0.860557458908017,0.769750531942525,0.722917134903926,0.777413632144698,0.738404760464606,0.558945271495048,0.77386036142526,0.662466409552405,0.714413880956594,0.670243041831833,0.726795813994699,0.681953104467978,0.743616352874743,0.951009485960877,0.618856004736413,0.664136716616213,0.580383747291145,0.631000246297814,0.513204330334382,0.684143577947229,0.55620325884143,0.649526727370071,0.526060125443963,0.445718901419646,0.453344139127557,0.496246556619027
854,"BFA","Burkina Faso",0.942307797465826,0.914253990693766,0.910100983327537,0.899056245826914,0.912013582211914,0.90759721164175,0.918588806259272,0.893451426173897,0.909268592588112,0.905314957294636,0.934637616099493,0.923072782046877,0.932762224197843,0.906999772102108,0.885128657978875,0.910873450010786,0.903654718965336,0.893667289801369,0.883938786764582,0.887471193141968,0.891704812650436,0.897583009536218,0.920066347419824,0.901894988830451,0.863713092672236,0.864725467215593,0.886191805410159,0.861458491960486,0.873521440740359,0.848116724151983,0.834698594859873,0.836804264497947,0.851583022567467,0.864722797504957,0.852195583855575,0.83899388623993,0.871175004503328,0.842727968484446,0.84849925528778,0.867689875938668,0.803755570735524,0.808606597795836,0.839319636609931,0.853716499426849,0.815553180990882,0.830598394561501,0.854209791859418,0.811057478782784,0.851847743000804,0.839687378793067,0.862711022343521,0.821393667430506,0.818760477129365,0.797013645224952,0.823175522316074
108,"BDI","Burundi",0.794709464394968,0.79273861923175,0.801108960575955,0.791396685493304,0.797831204094374,0.798704747846075,0.791868325803396,0.790021547238975,0.791272704603429,0.784041905041821,0.782203294265539,0.798521612718053,0.78287405286865,0.801374311047844,0.784279021112424,0.78250973326813,0.780521968422699,0.78923579155118,0.789222583817561,0.801726203109896,0.782952293726972,0.800597747101757,0.807570845001401,0.80834322557486,0.797558143986403,0.795453026029236,0.795330127704308,0.79774039610386,0.823600709565509,0.778483451527607,0.783204558447468,0.785548816707779,0.785967897690041,0.821268039226762,0.788989892013197,0.803620786236344,0.80406379797657,0.816767536332135,0.839489098248746,0.84512593407245,0.822509798725192,0.820225716748871,0.815786267657643,0.824439060187209,0.830486775815269,0.830094094691836,0.812775403306519,0.831676863965402,0.818250839537761,0.839161567877172,0.852268897584201,0.917507184175546,0.893887311167515,0.895463830627022,0.859632219617807
