"code","iso","country","USD.raw.1990","USD.raw.1991","USD.raw.1992","USD.raw.1993","USD.raw.1994","USD.raw.1995","USD.raw.1996","USD.raw.1997","USD.raw.1998","USD.raw.1999","USD.raw.2000","USD.raw.2001","USD.raw.2002","USD.raw.2003","USD.raw.2004","USD.raw.2005","USD.raw.2006","USD.raw.2007","USD.raw.2008","USD.raw.2009","USD.raw.2010","USD.raw.2011","USD.raw.2012","USD.raw.2013","USD.raw.2014","USD.raw.2015","USD.raw.2016","USD.raw.2017","USD.raw.2018","USD.raw.2019"
40,"AUT","Austria",7.40340826831234,7.30925575925916,7.22819606106108,7.0760504435657,6.87036204731324,6.73248170539225,6.62577147175665,6.5167325195924,6.46130568561885,6.4452045445887,6.41678964394945,6.40611239730735,6.29161233960477,6.2559725530513,6.18345366792476,6.07401977595394,5.94534138960668,5.8426069180774,5.72666083310706,5.63192332458702,5.50525828582313,5.34873520901156,5.22582867788811,5.12694881598442,5.04362823145731,5.02115503057909,5.05037029525689,5.0048169954807,4.79226233565446,4.62139204015777
31,"AZE","Azerbaijan",939.85023283735,902.888766446098,883.657942087411,874.998143330192,864.16653393074,859.173008356432,824.156664740384,797.560508099215,776.567287449715,724.388150761142,662.195109917067,560.368016156377,462.460816378,383.220761883729,326.070131591728,267.308664424226,223.573642641204,192.320987242129,172.590743004711,159.483074537189,150.234549460682,145.108186787389,141.110990493427,139.905440665853,138.566801382709,137.95782658392,139.580521150474,139.345257257333,136.058612998368,132.92728023535
44,"BHS","Bahamas",82.0055534683625,84.0855479842261,86.641385378114,83.9923678120429,78.1803111391403,73.2456740562333,67.774541435904,62.349207209467,55.6427263367004,49.4080455403763,43.3488405761236,40.1111296275675,38.5191633635358,38.7398273743393,37.3818043887995,35.3834460586287,33.3400271287214,31.7059509883082,30.3130778512323,28.9761473453105,27.2443442075098,26.0925129882092,25.6750800669281,24.8820159820229,24.7917935266108,24.6799977388685,24.8608452447207,24.9732051732701,24.6050074552136,24.1698757440029
48,"BHR","Bahrain",73.5225323056397,70.4854436834901,67.59792257797,64.7519617296825,62.7097499232206,60.815345507729,57.9394130391893,56.4592764953929,54.5946503637895,53.4432337668383,51.911782379493,48.2710974193958,45.4096369516749,44.005213870255,41.8001190405252,40.6967347894283,39.05826177122,37.6676933234012,36.1787683850367,33.7528268926281,32.561509646858,31.7183142543211,30.870777355118,30.2895018819878,28.9646552686263,27.5369756277783,27.0735903200975,26.1929819632308,24.3463665417171,22.7788066851187
50,"BGD","Bangladesh",3686.21712695438,3520.13426119553,3262.8385842749,3041.79749669488,2796.99350491431,2563.15832648914,2292.83821272234,2043.14542716021,1826.3835973361,1645.04539791439,1515.33288455495,1389.37373234381,1288.62440278816,1187.80538137651,1099.23826149706,1034.73280557416,972.515954949026,905.447053998606,823.423083735254,767.272114481842,719.43423481168,666.331443930863,621.281190065653,596.877932996142,575.598186076858,558.585792121641,545.213104705446,537.599907081325,508.067530108025,482.215986896422
52,"BRB","Barbados",95.5367232125231,91.7666416976822,88.1716621430487,85.1473891041247,82.223677216614,80.423678206777,77.71271089346,74.8265306828795,71.9738716017087,69.2060015381048,67.1379236932648,64.0625160227942,61.645552506402,59.6094007678125,57.1408023056521,55.2888138721684,53.7615224094204,52.7910324477769,51.3095633308793,49.7738792394249,48.4800510815613,47.0495172489806,45.2814014222134,43.713273641753,43.0944146725588,42.9892485017248,43.4272117242931,44.0008244127792,43.85865444507,43.7222330609188
112,"BLR","Belarus",89.4538398835291,86.8162360775419,84.3865043825832,81.9983548492487,81.5460782543737,80.0657033969206,77.666012754923,76.3425173050807,75.5186564107386,73.5058802372628,69.277514532448,66.1589860375102,61.1188293826513,57.4378952093065,54.0371111901502,51.2177921008264,49.0836352086575,47.1193740954463,45.2933501842116,44.3016380131296,43.4830369693956,42.537660678242,41.8553379857733,41.1472971738301,40.3115640632598,39.4723501868049,39.017014677028,38.5825895341447,38.0061794164781,37.5907280887283
56,"BEL","Belgium",6.41784905484849,5.99638745912061,5.61134683823142,5.25242067956731,4.93369339093924,4.70925022362378,4.51160971559464,4.39051983835878,4.33296527572576,4.29924128904754,4.29083494842697,4.23345556719094,3.91719075140291,3.99419658633761,4.01305748285848,4.00796698318234,3.95467001283548,3.89814053878423,3.84927255477029,3.76968785853884,3.6352690707643,3.46515894749011,3.2840263086474,3.14156699959225,2.98915422644941,2.91871608671263,2.84352566919694,2.76241910194428,2.63438539313947,2.47670767766771
84,"BLZ","Belize",511.26264029965,465.225663320525,416.63309154686,370.009594164718,335.652162181553,320.048532639976,309.078349732343,303.352157526345,291.916652292552,271.66893658486,250.721393685511,228.60593781313,210.213067861501,199.65511807977,188.766684668927,178.809499069019,168.952983866801,159.178054058898,150.101782057038,143.736140698834,137.094310689544,130.043565863158,122.475537151956,117.926041858845,114.957701330402,111.949866691962,110.207732016643,108.419504762148,106.324670981473,104.310532846883
204,"BEN","Benin",4774.90011349848,4808.38427179045,4574.06001426346,4432.43458720734,4325.68335837605,4195.76958459741,4162.0100085448,3947.10681946269,3822.52168577213,3690.04887609464,3540.11535851181,3320.89718478997,3226.07368064443,3031.24255579354,2906.05198946039,2716.76035171626,2580.3188263348,2434.97831280919,2319.75507925063,2242.146888102,2164.44101269866,2083.25656002494,2039.71584022535,1984.85791363414,1916.62232095726,1913.81525478281,1876.69469538747,1840.3335535783,1650.61382618382,1551.9666295447
60,"BMU","Bermuda",46.9042298942373,46.3588725171792,45.6060489354625,44.7095422658782,43.3986014702854,42.2364628227728,41.1301600281701,39.6415066827543,38.00089018374,36.0525960516994,34.9658000839426,33.9870246318633,32.9455449944519,31.5051452796176,29.7675886402161,28.1170429567877,26.486553935542,25.3849618675621,24.2784290351309,22.7254507607589,21.290545474457,20.4138755209729,19.6609610877597,18.6855253379811,17.8975441728132,17.615220902567,17.6965162024396,17.6651479995547,17.36723706593,17.0173084087283
64,"BTN","Bhutan",2537.64717551218,2598.03342917287,2395.46539985036,2211.25060383083,2061.03795114802,1932.05227773063,1821.6727108445,1708.52048161967,1583.59453173144,1393.64725288586,1327.84627616217,1233.68030832325,1112.63529110322,1035.00125238688,946.59825460707,853.090982936701,762.153920521727,768.790255252599,715.193832406115,660.838011437404,617.99220249945,576.99577851837,535.026112762217,508.064580476365,483.35997146429,458.61854769047,439.2297927299,426.803192361901,407.190855173167,386.718589292465
68,"BOL","Bolivia",996.487877275763,1055.89380131322,1040.81721953508,977.415296825315,862.840942908749,826.093575750946,793.988625672469,710.844074580227,677.102136772298,655.408884475665,599.573552643496,547.224467092133,498.28549828576,453.689990157111,411.09743359207,381.571989499976,348.536792285953,319.87883874366,300.381335262879,284.544739845283,264.082202367201,242.305342608955,226.101875838016,216.193536193465,224.729137068597,206.973614125076,180.508743615446,176.606886613802,164.559830917782,153.341499417324
70,"BIH","Bosnia and Herzegovina",109.572687151839,108.029150375013,108.59956817193,109.258245059936,109.154610008297,108.017833902136,99.5753605548403,87.598711968577,76.5994065455665,67.8931780832221,61.425227333472,55.7491493289761,50.6366488462658,46.3700431887763,43.8246561802584,41.5534549146966,39.5068772232515,37.1811445744736,34.9910147869255,32.9286329218,30.8037476043297,29.075111185486,27.933271188027,26.702165787029,25.5119435141677,24.5618738640441,23.8764605781812,23.0258418368932,21.901574414633,20.6658582599883
72,"BWA","Botswana",2939.67650641974,2814.93906283063,2721.25634778256,2602.9572055748,2525.61469357052,2451.12545157174,2361.41752977339,2281.43627528628,2323.21803052722,2295.68026687621,2263.94018678731,2218.66536333142,2128.54681676944,2000.42091167294,1897.18256528512,1820.54928384715,2738.64397582718,1575.65886401174,1463.84961652533,1376.55010764192,1283.95514300899,1196.52200562128,1113.50735802829,1033.03919639612,979.063109291691,930.417732550047,885.675828462926,868.799548695701,821.59123215902,783.324699748299
76,"BRA","Brazil",1179.83390384764,1107.36790475362,1027.90617628222,955.913959769294,877.062356860963,793.300065615442,719.615286614777,652.684853808667,600.875242985366,542.578769989605,484.091555310531,446.663132306122,414.308573126789,383.435610092097,352.816283753395,325.307628127074,292.992361189434,263.824587852062,236.791835945303,213.360900034897,192.39554622506,174.839370377379,160.236928655806,147.297275478966,133.176359117059,123.615012514132,117.556092183984,112.120396026786,107.146983365791,101.699169524773
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",11.8102773102997,11.0759094323206,10.3612154681682,9.55008523443468,8.83824177808836,8.2280240868332,7.57067907850093,6.99712744144345,6.36673081657575,5.85587844945998,5.38608886823439,4.87426522962816,4.36885297733954,4.1052822932059,3.8770019364908,3.69778330721704,3.51424228542878,3.42340034183561,3.34673916372756,3.31471506952459,3.28796630910621,3.28430723660676,3.2188773130544,3.20212042479641,3.1518187388304,3.07190953995729,2.98035440730212,2.84682253783292,2.68622629705488,2.52752873742263
100,"BGR","Bulgaria",13.5453366205222,12.375635508387,11.3158854680259,10.4100966796524,9.46996457873953,8.60008016851491,8.56203689155884,8.80231562627386,9.1718299476798,9.64581495291061,9.86948064602532,9.6252801514205,9.68407420201898,9.54739359331412,9.41916283536251,9.26783494654399,9.10269135771722,8.8784265221287,8.69048817576335,8.29019565177276,7.88577594569885,7.60940384323446,7.39877611566536,7.251283045785,7.07390084784831,6.69038784047099,6.47132661665825,6.26493764962314,5.98814694992816,5.71141872677483
854,"BFA","Burkina Faso",7669.02504260174,7432.63956267706,7204.66642577483,6996.83601232582,6771.60097908597,6566.57010263692,6293.3029804247,5986.14014784672,5676.87433541913,5456.34156959822,5305.39786339739,5044.27018800158,4903.50074105259,4510.6413236831,4241.37155468321,4021.41538071861,3826.94445036881,3544.95445011041,3415.43263243683,3235.74942351353,3057.73388705702,2904.90090989541,2796.51618670866,2686.76922025584,2605.48523402358,2600.33386818426,2637.38015123371,2654.73277109187,2555.64448484955,2420.63591341274
108,"BDI","Burundi",5318.56976493788,5373.87193395837,5556.82216324953,5462.54690565371,5418.92487956459,5539.64264316105,5530.37033273436,5433.45288876233,5300.89906088018,5161.28140200229,5015.44258880775,4789.40068475031,4785.57471946935,4633.28822386971,4522.16641263922,4454.68625716554,4282.73715980012,4073.82369620503,3812.35364422295,3646.08261812422,3672.93758280906,3640.30107917183,3605.40175163522,3534.25314254136,3490.30875187765,3349.32739010759,3120.33534785487,2966.15904668542,2991.81233610509,2904.39503637316
132,"CPV","Cabo Verde",2787.82724477685,2613.72889015811,2472.96026748209,2296.4093893967,2398.00619435073,3674.20828937679,1556.32786173133,1296.85178248268,1131.82031342616,1015.46523658935,914.169378989455,829.710241445246,753.614088574472,676.829467888976,608.332196998609,547.145887810583,500.162964440476,450.190928140328,404.283497503094,367.255484093185,339.882703902025,315.586831577063,298.710268849407,286.063347991195,276.159969524739,263.011702013415,254.721854017875,250.123711131491,247.038253747852,233.982116591866
116,"KHM","Cambodia",2460.34642407323,2414.29090015065,2327.78287866652,2273.81490149798,2243.48096085206,2145.32767070029,2020.83700678231,1918.62741190999,1821.50033643535,1700.94037620191,1538.41172150384,1383.78549253771,1263.80977618386,1137.22928351317,1015.4193050776,898.97900136953,797.609598749105,707.696690582776,628.34113059754,562.69672533753,509.285858436942,459.372943546487,421.450237130283,383.069716558731,357.491037615764,335.498027473429,315.454568851365,301.841040494438,279.674039783385,260.723072241247
120,"CMR","Cameroon",5963.47734396891,5988.94958966787,5907.50164934675,5884.98121177208,5870.28344518598,5825.97263724245,5781.56451318998,5624.78047547103,5486.48115084344,5338.55676202554,5308.49142696159,5249.69386982014,5623.65936650732,5495.13087863967,5236.62643895418,5035.58144467413,4836.18825377625,4431.47110267147,4136.90292163868,3928.12639270748,3856.25656255199,3695.72452034614,3378.39290366334,3265.08317962881,3063.84782481369,2818.9520251336,2834.41938125071,2718.91931620398,2487.99418327337,2301.9378012314
124,"CAN","Canada",9.28596140653419,9.35066010721702,9.40773496467922,9.40668701729479,9.26919869285404,8.99169879016435,8.61564435325965,8.26447451085379,7.95421020766011,7.66380179314701,7.5015993223559,7.35179620960855,7.27870005568851,7.40204757578918,7.52438386734957,7.57936758787792,7.60791788315348,7.72513477315345,7.66206976436043,7.51671090809965,7.28363774973287,6.95581752607679,6.60512826586644,6.41371563233619,6.29592337056904,6.1667873282936,6.16064745075387,6.12330975099624,5.97854551456946,5.7747485530943
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",8662.57108798229,8511.72927810033,8415.67922449591,8449.25421615473,8408.94824851858,8263.23807160872,8103.52259192284,7973.83050156976,7768.1541568572,7632.21704327507,7429.45768944657,7254.81441848766,7087.71652830528,6881.74194648656,6702.13479096138,6559.756895505,6684.24301128404,6611.04234490131,6523.05988554578,6472.29378058013,6405.10632685682,6342.58546940175,6290.59674195449,6407.83150685329,6495.89155817617,6550.20882459815,6615.61097515313,6606.05726078081,6323.44888449553,6099.32263615928
148,"TCD","Chad",8458.92268637475,8786.66445890374,8126.8909521198,8060.62257546547,7963.46909808953,7844.77637605058,7840.33861904558,7980.22278453595,7921.78471089601,7927.01459372363,8054.37089849186,8293.50131889982,8387.2992904043,8423.83853129542,8347.49223636794,8119.2317221077,8146.60758255208,8159.37573638021,7976.24694738414,7809.15426038825,7679.1164014529,7454.23129411766,7091.60860244647,6962.81100186376,6701.31182311244,6613.16153636448,6441.25501354179,6322.22436247351,6029.73465250752,5794.04821460489
152,"CHL","Chile",91.2755405055794,82.1540296617501,74.8373087618135,68.7055648384713,64.1274830154632,60.8923876278767,57.5738201260347,53.5340938519543,50.318581064483,46.6459142899897,43.0412149596205,39.7832766938284,36.7040597420888,34.052269350339,31.5377505234434,29.5738278493846,28.0990569312425,27.1074348929768,26.2828700017768,25.3806576764691,24.1367299709777,22.8571933590611,21.6527630393649,20.8772525737372,20.1227816101211,19.1474888908458,18.4191870114957,17.8318647814411,17.3713736331359,17.1776917238605
156,"CHN","China",461.246592964401,435.298869078262,399.617254712709,368.413085182176,343.779989893119,315.327884772286,291.811300341032,265.958613740051,245.842696598499,224.063395721011,203.208085305991,181.971331839824,162.368768862765,144.958009991452,127.715583133855,110.383808979971,93.6473533267496,79.9462986224409,69.5502533633975,61.6748393976469,54.7116583647295,49.7241995966863,46.0881428898848,43.2787337252098,40.6664038896703,39.1743751729154,40.6496506453731,40.292264977404,37.2775268021868,35.2234577735135
170,"COL","Colombia",372.407879440648,363.087948893719,354.184020565771,330.017189866605,300.662165387377,271.056059745117,246.096280980934,214.913486118551,189.597817980348,170.672651696475,152.219579881781,136.021921698678,127.622012985546,114.926233053975,101.77440151667,89.8673212380898,79.6373287076599,70.1395327400846,62.0719166496186,54.8287813385376,47.8695560864543,42.3440256881576,38.8623012517479,36.4428231288554,34.2222483755732,32.2415242623543,30.330809874188,29.0905143786578,27.7157959186662,26.561310230769
174,"COM","Comoros",4110.27596038531,4078.58840970778,4150.13864288584,4018.33737223433,4027.8055800597,3967.78712835264,3923.12372108144,3886.98075933168,4064.45109114926,3824.21335940147,4248.78793763448,3468.67563956544,3508.64842494513,2980.5409248405,2827.0621302093,2693.4147450351,2440.05796424863,2663.1704161921,2377.11620195404,2114.6300207186,1841.68932716001,1799.22953704869,1668.17339115569,1598.15737837251,1757.11456120471,1705.31910430059,1638.99140835476,1605.29059016053,1465.55540157901,1356.83208269108
184,"COK","Cook Islands",74.0105277672089,70.016778365072,66.3329113108871,63.0688676769514,60.2955798958775,58.1569485762317,56.3041651362745,53.1408028251053,51.5931280992235,50.0238264159789,47.7282732604405,45.8284694055135,43.7837900271243,41.6152671536302,39.6359020390477,37.9371355153948,35.8819275766529,33.9700185339209,30.4828647492234,29.6129343404833,28.8731683357041,28.0365624328247,27.0003842194794,26.0499203536738,25.1023301877203,24.2628560584049,23.8760826105961,23.5166479262103,22.7721207236614,22.0447156145462
188,"CRI","Costa Rica",112.106607492699,95.5773096117649,83.6809067459293,76.9737713449368,73.2964591204771,70.2715393635659,64.2526944216322,60.173248988328,53.7145630607467,46.238989312842,39.8723929601611,35.953987350881,30.3165132522574,25.7827856544105,21.4999565926689,17.705819816455,14.7640009617056,13.1439513906883,11.3612790853814,10.6416195598261,10.3574672672707,9.70372824912071,9.15883742689631,8.63687318135781,8.28463063897081,7.84768489201911,7.64581465181806,7.25514818436831,6.80161673894241,6.43307085662996
384,"CIV","Cote d'Ivoire",3241.38795773757,3244.62469483166,3232.4557151086,3274.90020835039,3320.37512973373,3371.84319170569,3288.15529249157,3221.17215479811,3135.99542857453,3021.80634805411,2879.86802029362,2704.40422039845,2500.27841014612,2343.80104281446,2240.80488124613,2140.0157258228,2129.56875206589,2013.67530848777,1894.14905628385,1796.57443939124,1695.70178904858,1589.95409338476,1570.94323238817,1564.2904384439,1528.44343371861,1490.74545932601,1385.48911008186,1292.24821670933,1194.24995216467,1090.43417338947
191,"HRV","Croatia",25.1564153821808,23.7544629297995,22.8186810007258,22.2067174538403,21.7657491055832,21.2595195398666,20.5280280456156,19.5548317624236,18.2801037988615,17.20628333175,16.1425260256875,15.0587411897887,14.0607379654605,13.1505696426955,12.5398168770288,11.9880032650478,11.4434856857397,10.9105101806076,10.387058422161,9.92749024616469,9.57866247253488,9.27869104591982,8.95323396821704,8.72792593363655,8.54543629763203,8.35034868229787,8.16408848534259,7.87405676393874,7.62473002712931,7.41440094933073
192,"CUB","Cuba",135.385796443889,132.957774795446,131.102277241912,133.861238845796,137.172861430944,134.952252973301,126.703657561404,121.354701323403,116.515738233627,109.864765723298,102.095725882931,95.920319749116,90.1839038927906,85.6154423093744,82.1094960701563,79.6367767973345,74.6097567838118,73.5920741632088,73.8677963703974,73.2716472449614,72.6382664698895,70.593610133165,69.4660837619831,66.7596314440622,65.2335623375478,63.3369393728035,60.5537072167377,59.3957080212687,57.5884233321465,56.2660371389267
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",13.5457080977098,14.0001402602099,12.7610863232779,10.6668080690749,8.83827310727054,7.83982119344957,7.37406300389872,6.66870765042337,5.93010444578567,5.29414088840022,4.74461622671026,4.24691593294621,3.57273192300687,3.31698311302661,3.13733131086067,2.96442370578974,2.78412129691796,2.63998170238837,2.52205888854612,2.43662024669248,2.35879306760919,2.30755985636365,2.26868837734098,2.22388068435447,2.19185372387994,2.17684093637155,2.15478812599143,2.10851082119504,2.04628009567317,1.96988393823229
203,"CZE","Czech Republic",9.1943045844854,8.37143135753018,7.82720707915004,6.65639844211143,5.5028852196681,4.76046555575538,4.35212079880332,4.0906964122432,3.84524798202425,3.61289717889409,3.39536912941775,3.2081887178779,3.0493443491137,3.03322405050358,3.01127387622651,2.99717196462786,2.98651176260622,2.99033886149496,3.00108049799447,3.01430981920769,3.03514088018293,3.07832466555807,3.11380199482357,3.13406882837743,3.16237738617653,3.17817367832813,3.13022597742935,3.00576500582145,2.84346555634863,2.69430746755003
180,"COD","Dem. Rep. Congo",3023.76173839225,3066.76993341483,3096.02321696888,3175.79304847419,3555.09135843797,3430.39569847852,3692.69450220592,3954.59750246652,4300.80895672046,4389.63603694482,4486.72515652973,4376.3757175074,4230.93265212722,4127.59562646585,3914.20641728227,3793.83353807516,3704.72431648503,3640.58235249044,3532.40221889784,3431.02324036988,3262.84050209468,3082.01439685458,2872.06182167388,2624.74747320986,2415.30398244344,2203.03733736165,2013.34820721872,1821.7577307342,1636.34431545958,1480.7997367309
208,"DNK","Denmark",3.9144494521693,3.65642412390347,3.44373822507441,3.24884823959629,3.07827824173513,2.91136829062098,2.7500409282605,2.60367523971642,2.49055758957152,2.4297681057294,2.35629728987886,2.2972785205821,2.12105457477302,2.1111636079166,2.10065430410788,2.10319051434892,2.11039276814362,2.12810307233841,2.12104518409006,2.12891786950407,2.11368224897161,2.06351230731224,2.00223301107864,1.93993085075492,1.88090434314765,1.82303887036953,1.77337631615377,1.72059226045378,1.66701080363808,1.61453207099594
262,"DJI","Djibouti",4393.76719104045,4442.83992332203,4432.13813254833,4985.05163992626,4328.49859614526,4262.86219456239,3969.96250637827,3802.47367059402,3494.29220753724,3269.66359152424,3094.3568320308,2834.49965525595,2551.63684552633,2316.53538107454,2199.99730730153,1954.75826367057,1869.39346539308,1787.05560763577,1660.52556046626,1554.96302395377,1556.28523805711,1439.24382229282,1384.94331593595,1342.15900130628,1233.2891855966,1188.18152671199,1169.49950435618,1143.55645863986,1077.69400874882,1017.53311526553
212,"DMA","Dominica",189.9951196543,190.25433959977,185.333363512351,175.467548613224,164.102280732094,154.056753748669,145.703197161425,138.747166013995,131.712663555234,123.139379689092,114.934190608022,106.886803652641,101.248217056771,95.9611543547967,90.8731679292481,85.2075014597209,82.3749252582038,81.7637794941299,78.8993967549952,76.6816026638289,73.9327025440711,71.6051250348347,69.0519981805985,66.0511868442683,63.8299697363273,62.8510485339546,62.7446230761756,63.2978570436873,63.6168748974065,63.1571758784518
214,"DOM","Dominican Republic",1375.24084381889,1347.33796380455,1292.40556358216,1230.833109664,1156.19675000006,1080.48340223194,971.882191559534,890.641146488585,803.824018280276,707.479629467495,639.185000505278,551.162088892763,472.52886533453,423.019605249144,378.79994442991,325.823728793416,276.817703425158,244.744552148181,217.481362980614,200.062184573747,189.480593499142,210.887698212182,214.495945217628,177.567621199008,165.463648946062,161.03390469917,156.083736970237,144.382707098155,136.35258815131,128.647848219886
218,"ECU","Ecuador",824.358408484601,846.13656999094,724.428566506658,620.61216029313,535.986473687332,478.471058240075,439.12209270772,387.082574320511,345.66946391318,309.379214040518,274.308932952563,238.865039498013,217.806159698539,201.635192307549,186.410354314432,172.392580575292,153.774292712706,132.427542810159,119.45987433332,112.218919920401,104.193606560857,89.6342786052249,77.7599923426823,70.3762790891557,67.4145554877539,64.2835635755222,60.3733914560622,58.3728180092031,55.9930729344161,54.1160647858575
